Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
b_alley_rescue_59d3fa9c,s,Nem sequer me esta me ouvindo!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,18X5,"s angry ""[what]"""
b_alley_rescue_7b82d6b8,,"De fato, a mente de Jeffrey está em outro lugar neste momento.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,18X8,[what]
b_alley_rescue_e8dd3431,,Centenas de coisas podem correr mal no Norte...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1811,[what]
b_alley_rescue_596fdd56,,... muitas delas seriam culpa dele...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1814,[what]
b_alley_rescue_d8497392,,"...mas neste momento, enquanto ele ainda está no seu reino...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1817,[what]
b_alley_rescue_733e1223,,...desde que ele ainda estivesse em casa...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,182X,[what]
b_alley_rescue_5b916ce1,,... ele sente-se seguro.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1823,[what]
b_alley_rescue_fXXa28ec,,"Então Jeffrey fecha os olhos e respira fundo, saboreando a tranquilidade do reino e da carroça enquanto...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1826,[what]
b_alley_rescue_f18Xdf8f,,CRASH!!!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1829,"""[what]"" with vpunch"
b_alley_rescue_c2d469e1,,"Em poucos instantes, o interior da carroça transforma-se num caos!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1832,[what]
b_alley_rescue_d6f29989,,"A carroça parou abruptamente, atirando o Príncipe e Lady Sabrina para a frente.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1835,[what]
b_alley_rescue_d515bc16,,"Jeffrey fez o seu melhor para manter o braço sobre Sabrina para garantir a sua segurança, mas foi subitamente distraído pelos sons que vinham do exterior ...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1838,[what]
b_alley_rescue_337ab651,j,Temos de sair daqui!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1841,"j fear ""[what]"""
b_alley_rescue_932bee58,s,Não!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1844,"s oh ""[what]"""
b_alley_rescue_f9dX8ca8,s,Devíamos ficar aqui dentro!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1847,"s angry ""[what]"""
b_alley_rescue_3f7ab9a2,j,Estamos aqui sentados numa bandeja! Vamos lá!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,185X,"j angry ""[what]"""
b_alley_rescue_f4dc9c8e,,Uma explosão próxima abalou o carro e um fumo espesso encheu o habitáculo.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1853,[what]
b_alley_rescue_a782b56e,,"Ouviu-se um som de madeira a partir-se e a estilhaçar-se, quase como se parte da própria carroça tivesse sido esmagada e destruída ...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1856,[what]
b_alley_rescue_e644aa5e,,...Várias espadas chocaram entre si enquanto muitos homens lutavam numa batalha brutal....,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1859,[what]
b_alley_rescue_9e4746b3,,...ouviam-se vozes de homens a chamar por Jeffrey e por Sabrina enquanto suas mãos tentavam abrir as portas da carroça!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1862,[what]
b_alley_rescue_827d233e,,"Os cavalos relincham alto e puxando-se contra a carroça, fazendo com que tudo abanasse e tremesse!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1865,[what]
b_alley_rescue_1382e2e2,j,O que esta acontecendo lá fora?! Guardas?!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1868,"j fear ""[what]"""
b_alley_rescue_bbb97373,s,Estamos sendo atacados?!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1871,"s fear ""[what]"""
b_alley_rescue_a9bX44ee,s,Os malditos demónios do Norte já estão tentando nos matar!!!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1874,"s angry ""[what]"""
b_alley_rescue_1X691e8e,j,"Pouco provável. Afinal, ainda estamos na capital!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1877,"j suspicious ""[what]"""
b_alley_rescue_4d3a143d,s,Quem mais?,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,188X,"s fear ""[what]"""
b_alley_rescue_979e2Xcd,j,Não sei!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1883,"j angry ""[what]"""
b_alley_rescue_e82aXdf3,,Outro cavalo aproximou-se da carroça e parou ao lado dela.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1886,[what]
b_alley_rescue_9e4da142,,Uma voz chamou do cavalo.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1889,[what]
b_alley_rescue_af46fdf3,c,Príncipe Jeffrey! Está bem?,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1892,"c determinated ""[what]"""
b_alley_rescue_28cXed6c,c,"Por favor, temos de sair daqui agora!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1895,"c ""[what]"""
b_alley_rescue_e7eeb7e9,,"Enquanto Sabrina esperava ansiosamente para seguir o príncipe (tipo um nobre), o próprio Jeffrey estava confuso.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1898,[what]
b_alley_rescue_eeee2287,,"Este cavalo não era o que conduzia a carroça, e a voz que o chamava parecia muito jovem para ser um dos seus guardas ...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,19X1,[what]
b_alley_rescue_287e4aXc,,"Um mendigo tornou-se um cavaleiro corajoso, montado no seu cavalo, para salvar o príncipe (tipo um nobre) dos seus atacantes antes que o medo da batalha o dominasse!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,19X4,[what]
b_alley_rescue_eb7ad285,,"Houve um momento que Christopher e o príncipe (tipo um nobre) partilharam um olhar conjunto, que durou mais tempo do que qualquer um queria admitir.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,19X7,[what]
b_alley_rescue_e7e7add1,,"Christopher soube finalmente como o Príncipe Jeffrey era bonito na vida real. Os seus olhos profundos e sensíveis, a pele mais clara e macia ... os seus retratos não lhe faziam justiça.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,191X,[what]
b_alley_rescue_7X8b1e3X,,Sabia também que este era o momento pelo qual tinha esperado toda a sua vida.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1913,[what]
b_alley_rescue_2bXf8bdX,,Todos os dias de fome e todas as noites de solidão conduziram-nos até aqui!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1916,[what]
b_alley_rescue_3adfad8X,,"Finalmente, o seu olhar fixo quebrou-se quando Christopher percebeu... Jeffrey não está sozinho.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1919,[what]
b_alley_rescue_34115Xf4,,"Uma mulher saiu da carroça, com os olhos cheios de medo e raiva, e de repente... o coração de Christopher afundou-se.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1922,[what]
b_alley_rescue_eb57741b,,Claro que havia uma mulher. Como é que ele podia ser tão estúpido ao ponto de acreditar que o príncipe (tipo um nobre) não estava comprometido?,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1925,[what]
b_alley_rescue_d3a79ebb,,Christopher saiu desta espiral de pensamentos e forçou-se a voltar ao presente.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1928,[what]
b_alley_rescue_1d2654X5,,"Ele precisava salvar estes membros da realeza agora, antes que algo verdadeiramente terrível acontecesse.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1931,[what]
b_alley_rescue_2X4X5XX7,,"Christopher estendeu a mão para o príncipe (tipo um nobre), desesperado para que ele o homem de seus sonhos o seguisse para fora desta confusão.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1934,[what]
b_alley_rescue_1638e17b,c,Oh meu príncipe (tipo um nobre)...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1937,"c neutral ""[what]"""
b_alley_rescue_e38X487e,c,"Sei que não sabe nada sobre mim ou de onde venho, mas tem que confiar em mim e vir comigo.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,194X,"c neutral ""[what]"""
b_alley_rescue_1e394178,c,Fui enviado pelo vosso Chanceler e posso pôr vocês em segurança!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1943,"c determinated ""[what]"""
b_alley_rescue_112d2bX7,,Jeffrey ficou chocado com as palavras do jovem e tentou processar tudo o que ele estava dizendo.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1946,[what]
b_alley_rescue_bc2ae456,j,Hartman? Mas como...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1949,"j suspicious ""[what]"""
b_alley_rescue_49eead48,c,"Por favor, não temos tempo para explicações!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1952,"c determinated ""[what]"""
b_alley_rescue_7dfcb278,,"Christopher aproveitou a oportunidade, agarrou na mão de Jeffrey e puxou-o para o cavalo, ansioso por o tirar da batalha.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1955,[what]
b_alley_rescue_824c7bXX,,Talvez ele possa explicar tudo claramente quando estiver a sós com ele.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1958,[what]
b_alley_rescue_f92ef61a,,"Antes de começar a galopar o seu cavalo, Christopher sente Lady Sabrina a subir desesperadamente para o cavalo atrás de Christopher, agarrando-o com medo.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1961,[what]
b_alley_rescue_85c1cXaa,s,"Não me podem deixar aqui, eu sou a futura rainha deste reino! Eu também vou!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1964,"s terror ""[what]"""
b_alley_rescue_5e3ab782,,"Sem tempo para pensar, Christopher fez o cavalo andar e afastou a dupla da correria que rodeava a carroça.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1967,[what]
b_alley_rescue_42f665cX,,"Conformado com o fato de o coração do príncipe (tipo um nobre) já pertencer a outra pessoa, Christopher começou por apertar a mão a Lady Sabrina...",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,197X,[what]
b_alley_rescue_aebdcb7c,,Como todo verdadeiro cavalheiro agiria.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1973,[what]
b_alley_rescue_9X1cefbf,c,"Minha senhora, temos de fugir, há homens tentando matar você e ao príncipe (tipo um nobre)!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1976,"c determinated ""[what]"""
b_alley_rescue_8281ed2c,s,E eu deveria confiar em você?,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1979,"s suspicious ""[what]"""
b_alley_rescue_1e6e5943,s,Você tambem pode me matar!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1982,"s angry ""[what]"""
b_alley_rescue_b9e289f5,s,"Eu não vou a lado nenhum contigo, Pagão!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1985,"s angry ""[what]"""
b_alley_rescue_7X93a3ff,,O Príncipe Jeffrey não pôde deixar de revirar os olhos perante a atitude de Sabrina.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1988,[what]
b_alley_rescue_f9ff8b13,,Que tomou a iniciativa e agarrou na mão de Christopher e montou no cavalo à sua frente.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1991,[what]
b_alley_rescue_ba2a6879,j,"Não temos outra escolha, Sabrina! Use o que te resta de cérebro!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1994,"j determinated ""[what]"""
b_alley_rescue_e2716a93,,A futura princesa montou relutantemente no cavalo atrás dos dois homens e resmungou com raiva.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,1997,[what]
b_alley_rescue_2b7ee3a5,s,"Se tentar nos sequestrar, fique você sabendo que o meu pai e o pai do Jeffrey - WOAH!!!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2XXX,"s angry ""[what]"""
b_alley_rescue_3927febc,,"Christopher pôs o seu cavalo a galope antes que Sabrina pudesse terminar e galopou com os três pela estrada, para longe do caos.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2XX3,[what]
b_alley_rescue_fa2b58d7,,"Christopher estendeu a mão ao casal, convencido de que o Chanceler Hartman queria proteger ambos desta loucura.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2XX6,[what]
b_alley_rescue_56caad7a,c,A sua vida está em perigo e não há tempo para explicações!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2XX9,"c determinated ""[what]"""
b_alley_rescue_cc433592,c,Tenho que pôr vocês em segurança!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X12,"c ""[what]"""
b_alley_rescue_c21c8c84,,"Embora o príncipe (tipo um nobre) não tenha certeza que pode confiar em alguém nessas circunstâncias, vê algo ... algo real nos olhos de Christopher.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X15,[what]
b_alley_rescue_dX5X4X4d,,"Ele tinha a certeza disso, só de olhar para os olhos de Christopher.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X18,[what]
b_alley_rescue_a1ce498e,,O homem do cavalo queria manter ele e Sabrina vivos.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X21,[what]
b_alley_rescue_6c2efb6b,,E na situação atual ... isso era tudo o que o príncipe (tipo um nobre) precisava.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X24,[what]
b_alley_rescue_X5436b47,,"Jeffrey agarrou imediatamente a mão de Lady Sabrina, montou o cavalo e puxou-a com ele.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X27,[what]
b_alley_rescue_3639dd8b,j,Quem quer que voce seja...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X3X,"j suspicious ""[what]"""
b_alley_rescue_c696247e,j,nos Tire daqui!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X33,"j terror ""[what]"""
b_alley_rescue_a3e58a3a,s,"E todas as minhas coisas que estavam na carroça?! Tive tempo para trazer algumas coisas valiosas, entende!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X36,"s angry ""[what]"""
b_alley_rescue_a569c79d,c,Acho que Esses atacantes estão mais interessados em você e no príncipe (tipo um nobre) do que nas suas coisas!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X39,"c determinated ""[what]"""
b_alley_rescue_19e937e3,j,"Ele tem razão, isso não é importante agora!",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X42,"j neutral ""[what]"""
b_alley_rescue_9aXbc477,s,São as minhas coisas. Eu - AAAH!!!,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X45,"s angry ""[what]"""
b_alley_rescue_69dXb66f,,"Assim que a sua carga real ficou segura, Christopher montou no cavalo e afastou-se dos homens com espadas que lutavam perto da carroça.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X48,[what]
b_alley_rescue_d632f9e3,,Se ele não pudesse ter o seu próprio conto de fadas hoje...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X51,[what]
b_alley_rescue_e415a2e8,,"Pelo menos, ia certificar-se de que Jeffrey e Sabrina sobreviveriam para receber o seu.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X54,[what]
b_alley_rescue_X9c776e5,,Enquanto Christopher cavalgava para a periferia da cidade a caminho do esconderijo...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X57,[what]
b_alley_rescue_cf13c596,,... um pensamento maligno passou-lhe pela cabeça.,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X6X,[what]
b_alley_rescue_26cX5c69,,"Hartman nunca lhe falou de Lady Sabrina, e Jeffrey era o único que ele insistia em salvar.",game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X63,[what]
b_alley_rescue_7f92ea22,,Ele também tem de beijar o príncipe (tipo um nobre) para poder continuar a ser um cavaleiro...,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X66,[what]
b_alley_rescue_5d975a56,,Como é que ele pode fazer isso com Sabrina no caminho?,game/tl/portuguese/chapter/beggar/beggar_alley_rescue.rpy,2X69,[what]
