Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
registration_d4cf67ff	a	Dommage que je ne puisse pas te discipliner ! Parce que tu le mérites comme personne d'autre.	game/tl/french/scene/administration.rpy	1917	"a angry ""[what]"""
registration_ec2d5324	a	Mais peut-être l'occasion se présentera-t-elle un jour ?	game/tl/french/scene/administration.rpy	1920	"a evil ""[what]"""
registration_abecba3b	c	Vous me menacez, monsieur ?	game/tl/french/scene/administration.rpy	1923	"c suspicious ""[what]"""
registration_46cb44ea	a	Pas du tout !	game/tl/french/scene/administration.rpy	1926	"a friendly ""[what]"""
registration_8eacf4da	c	[RelVal]	game/tl/french/scene/administration.rpy	865	"c sad ""[what]"""
registration_3b4f43d6	c	"Vous avez raison. Je suis désolée. J'essaierai de ne pas être aussi ""imprudent, insouciant et stupide"" la prochaine fois."	game/tl/french/scene/administration.rpy	1929	"c sad ""[what]"""
registration_dcf16aa3	a	Vous vous moquez de moi ?	game/tl/french/scene/administration.rpy	1932	"a suspicious ""[what]"""
registration_6cfcb630	c	Non, monsieur. Je n'oserais pas !	game/tl/french/scene/administration.rpy	1935	"c neutral ""[what]"""
registration_a0ff8eaf	a	Vous ne devriez pas, si vous savez ce qui est bon pour vous !	game/tl/french/scene/administration.rpy	1938	"a friendly ""[what]"""
registration_043dc297	c	[RelVal]	game/tl/french/scene/administration.rpy	871	"c happy ""[what]"""
registration_5418e7b2	c	...	game/tl/french/scene/administration.rpy	1941	"c neutral ""[what]"""
registration_95511e03	a	Très bien.	game/tl/french/scene/administration.rpy	1944	"a neutral ""[what]"""
registration_3f3bcf0f	a	Quel est votre nom ?	game/tl/french/scene/administration.rpy	1947	"a neutral ""[what]"""
registration_2fd0140e	a	Je ne peux pas vous aider si vous ne me dites pas votre nom !	game/tl/french/scene/administration.rpy	1950	"a angry ""[what]"""
registration_9c8666bb	c	Je suis désolé. Je m'appelle Connor.	game/tl/french/scene/administration.rpy	1953	"c sad ""[what]"""
registration_1492c7eb	a	Vous avez vraiment dû y réfléchir ?	game/tl/french/scene/administration.rpy	1956	"a suspicious ""[what]"""
registration_7957bf60	a	Très bien, [name].	game/tl/french/scene/administration.rpy	1959	"a tough ""[what]"""
registration_fc20f8d5	a	Quel âge avez-vous ?	game/tl/french/scene/administration.rpy	1962	"a neutral ""[what]"""
age_9e2901db	a	Ce n'est pas parce que je porte des lunettes que je suis aveugle. Ou que je suis stupide.	game/tl/french/scene/administration.rpy	1965	"a angry ""[what]"""
age_fcfd8269	a	Dites-moi votre âge réel ou partez.	game/tl/french/scene/administration.rpy	1968	"a tough ""[what]"""
age_175355bb	a	Désolé, les mineurs ne sont pas admis ici.	game/tl/french/scene/administration.rpy	1971	"a tough ""[what]"""
age_157f2e0e	a	D'accord, vous avez donc [age] ans ?	game/tl/french/scene/administration.rpy	1974	"a friendly ""[what]"""
age_bb579431	c	Oui, monsieur.	game/tl/french/scene/administration.rpy	1977	"c friendly ""[what]"""
age_a9d3fe66	a	Quelle est votre classe ?	game/tl/french/scene/administration.rpy	1980	"a tough ""[what]"""
age_8f56bee1	c	C'est ma deuxième année.	game/tl/french/scene/administration.rpy	1983	"c friendly ""[what]"""
age_58660384	a	Vous êtes donc en deuxième année.	game/tl/french/scene/administration.rpy	1986	"a neutral ""[what]"""
age_2a1adea1	a	Comment avez-vous perdu votre carte d'identité ?	game/tl/french/scene/administration.rpy	1989	"a angry ""[what]"""
age_8b448a7a		Un autre regard de jugement.	game/tl/french/scene/administration.rpy	1992	[what]
age_4fa56262	c	Je ne l'ai pas fait exprès !	game/tl/french/scene/administration.rpy	1995	"c boxing ""[what]"""
age_e1d6629f	a	Attention au ton, jeune homme !	game/tl/french/scene/administration.rpy	1998	"a angry ""[what]"""
age_db7c9797	a	Êtes-vous conscient que ce programme contient de la nudité, des interactions sexuelles et du contenu explicite ?	game/tl/french/scene/administration.rpy	2001	"a neutral ""[what]"""
age_1c063aa8	c	Est-ce un sujet que je peux étudier ?	game/tl/french/scene/administration.rpy	2004	"c happy ""[what]"""
age_e72eb2ce	a	Si vous n'acceptez pas cela, je serai obligé de vous faire quitter le campus. Alors prenez ça au sérieux, s'il vous plaît.	game/tl/french/scene/administration.rpy	2007	"a tough ""[what]"" with vpunch"
age_56b647e2	c	Je comprends.	game/tl/french/scene/administration.rpy	2010	"c neutral ""[what]"""
age_3ec576d9	a	Une bonne décision.	game/tl/french/scene/administration.rpy	2013	"a friendly ""[what]"""
age_3b63a19b	a	De plus, ce programme a un contenu homosexuel.	game/tl/french/scene/administration.rpy	2016	"a tough ""[what]"""
age_a6f55fea	c	Vraiment ?	game/tl/french/scene/administration.rpy	2019	"c suspicious ""[what]"""
age_f56d32c3	a	Cela n'aurait pas été possible à mon époque. Ces personnes auraient été enfermées, voire pire.	game/tl/french/scene/administration.rpy	2022	"a angry ""[what]"""
age_258602a4	a	Aujourd'hui, ils sont encouragés à répandre leur idéologie immonde partout.	game/tl/french/scene/administration.rpy	2025	"a angry ""[what]"""
age_7c5d2821		L'administrateur ferme les yeux et commence à inspirer et expirer de manière audible, jusqu'à ce que sa fréquence respiratoire retrouve un rythme normal.	game/tl/french/scene/administration.rpy	2028	[what]
age_420e3632	a	Quoi qu'il en soit. C'est la politique officielle. Si vous n'êtes pas d'accord, vous avez toute ma sympathie. Mais malheureusement, je n'ai pas pu vous accorder l'accès.	game/tl/french/scene/administration.rpy	2031	"a neutral ""[what]"""
age_8459eb3e	c	L'homosexualité me convient.	game/tl/french/scene/administration.rpy	2034	"c happy ""[what]"""
age_9e145366	a	Pourquoi ne suis-je pas surpris ?	game/tl/french/scene/administration.rpy	2037	"a suspicious ""[what]"""
age_f99aeb93	a	Le mien non plus. Vous avez peut-être sauvé votre âme. Que Dieu vous bénisse.	game/tl/french/scene/administration.rpy	2040	"a friendly ""[what]"""
age_91880804	a	Même cela n'est manifestement pas suffisant.	game/tl/french/scene/administration.rpy	2043	"a angry ""[what]"""
age_342889cb	a	En outre, tu peux être confronté à la servitude, à l'humiliation et à bien d'autres péchés délicieux pour lesquels tu brûleras en enfer pour l'éternité !	game/tl/french/scene/administration.rpy	2046	"a angry ""[what]"""
age_4d0e9f9e	c	Ça a l'air sympa !	game/tl/french/scene/administration.rpy	2049	"c evil ""[what]"""
age_ec6a8970	a	L'enfer ! Tous ! L'ÉTERNITÉ !	game/tl/french/scene/administration.rpy	2052	"a angry ""[what]"" with vpunch"
age_b77943a2	c	Je ne suis pas sûr...	game/tl/french/scene/administration.rpy	2055	"c suspicious ""[what]"""
age_8118e15d	a	C'est bien ce que je pensais !	game/tl/french/scene/administration.rpy	2058	"a angry ""[what]"""
age_03cea9b4	a	Je suis sûr que tu apprécieras qu'un des sportifs te déchire de l'intérieur alors que tu es attaché à un poteau quelque part !	game/tl/french/scene/administration.rpy	2061	"a evil ""[what]"""
age_ec444db2	c	...	game/tl/french/scene/administration.rpy	2064	"c down ""[what]"""
age_1913c845	a	C'est trop de dépravation pour un esprit sain. Vous avez pris la bonne décision sur le plan moral.	game/tl/french/scene/administration.rpy	2067	"a friendly ""[what]"""
age_864313ea	a	Partez et ne revenez jamais, et votre âme pourrait bien être accueillie au paradis après tout.	game/tl/french/scene/administration.rpy	2070	"a sad ""[what]"""
age_68979afc		Il vous lance un autre de ces regards sévères.	game/tl/french/scene/administration.rpy	2073	[what]
age_ac66d146	a	Très bien. Voici quelques brochures au cas où vous changeriez d'avis et chercheriez à revenir à Dieu.	game/tl/french/scene/administration.rpy	2076	"a sad ""[what]"""
age_25a3a910	c	Pourquoi l'homosexualité est un péché. Votre chemin vers Dieu.	game/tl/french/scene/administration.rpy	2079	"c suspicious ""[what]"""
age_2d218ecf	c	Je vais bien, merci.	game/tl/french/scene/administration.rpy	2082	"c friendly ""[what]"""
age_28e8809c	a	J'ai fait mon devoir pour sauver votre âme.	game/tl/french/scene/administration.rpy	2085	"a tough ""[what]"""
age_2c841e31	a	Je suis presque sûr que j'entendrai vos cris jusqu'au paradis.	game/tl/french/scene/administration.rpy	2088	"a evil ""[what]"""
age_c6b7f0f9	c	Ou peut-être que je vous rencontrerai en enfer.	game/tl/french/scene/administration.rpy	2091	"c friendly ""[what]"""
age_59527dde	a	Ne soyez pas ridicule !	game/tl/french/scene/administration.rpy	2094	"a angry ""[what]"""
age_8eacf4da	c	[RelVal]	game/tl/french/scene/administration.rpy	877	"c sad ""[what]"""
age_fe71e4ad	c	Merci, j'y jetterai un coup d'œil.	game/tl/french/scene/administration.rpy	2097	"c friendly ""[what]"""
age_1b2d628d	a	Il n'est pas trop tard, mon fils !	game/tl/french/scene/administration.rpy	2100	"a friendly ""[what]"""
age_d31d85c4	a	Confessez vos péchés et vous serez peut-être encore sauvé.	game/tl/french/scene/administration.rpy	2103	"a tough ""[what]"""
age_de1a2c0a	c	D'accord...	game/tl/french/scene/administration.rpy	2106	"c suspicious ""[what]"""
age_043dc297	c	[RelVal]	game/tl/french/scene/administration.rpy	883	"c happy ""[what]"""
age_c0514f68	a	Sujet d'étude ?	game/tl/french/scene/administration.rpy	2109	"a neutral ""[what]"""
age_32c6c8b7	a	"Vraiment ? L'art ? Également connu sous le nom de ""Futur sans-abri""."	game/tl/french/scene/administration.rpy	2112	"a sad ""[what]"""
age_1d0a943b	a	Si je vous vois un jour peindre sur autre chose que du papier, vous le regretterez. Je vous le promets !	game/tl/french/scene/administration.rpy	2115	"a angry ""[what]"""
age_8eacf4da_1	c	[RelVal]	game/tl/french/scene/administration.rpy	889	"c sad ""[what]"""
age_76dec30a	a	Voilà un sujet qui a de l'avenir ! Votre parcours pour devenir CFO ou même CEO !	game/tl/french/scene/administration.rpy	2118	"a happy ""[what]"""
age_3067a19d	a	Ou de finir dans le bureau de l'administration d'un petit collège minable, dirigé par des libéraux sans foi ni loi !	game/tl/french/scene/administration.rpy	2121	"a sad ""[what]"""
age_8eacf4da_2	c	[RelVal]	game/tl/french/scene/administration.rpy	895	"c sad ""[what]"""
age_8007058e	a	Sérieusement ? Vous n'êtes là que pour les fêtes, la drogue et les filles ?	game/tl/french/scene/administration.rpy	2124	"a neutral ""[what]"""
age_846b039f	a	Vous vous rendez compte que certains de nos étudiants sont ici pour APPRENDRE ?	game/tl/french/scene/administration.rpy	2127	"a tough ""[what]"""
age_ef7580ec	a	Vous êtes un intellectuel ? Vous n'en avez pas l'air, c'est certain.	game/tl/french/scene/administration.rpy	2130	"a tough ""[what]"""
age_f87d9c6c	a	Mais ne croyez pas que vous pouvez vous tirer d'affaire dans mon bureau ! Je garderai un œil sur vous...	game/tl/french/scene/administration.rpy	2133	"a angry ""[what]"""
age_2cfb6077		Une ombre sombre semble passer sur les yeux de l'administrateur.	game/tl/french/scene/administration.rpy	2136	[what]
age_edfb39e8		On ne peut s'empêcher de sentir l'aura de menace qui émane de lui, ne serait-ce que l'espace d'un instant.	game/tl/french/scene/administration.rpy	2139	[what]
age_1029b872		Puis il retrouve son attitude froide et professionnelle.	game/tl/french/scene/administration.rpy	2142	[what]
age_8eacf4da_3	c	[RelVal]	game/tl/french/scene/administration.rpy	901	"c sad ""[what]"""
age_e8fcd5dc	a	Ingénierie ? C'est un choix judicieux.	game/tl/french/scene/administration.rpy	2145	"a happy ""[what]"""
age_437dfbcc	a	Apprendre à construire des choses. Un travail vrai et honnête.	game/tl/french/scene/administration.rpy	2148	"a friendly ""[what]"""
age_043dc297_1	c	[RelVal]	game/tl/french/scene/administration.rpy	907	"c happy ""[what]"""
age_6d217aac	c	Puis-je avoir ma carte d'identité maintenant, s'il vous plaît ?	game/tl/french/scene/administration.rpy	2151	"c neutral ""[what]"""
age_f5d44594	a	Oh, il y a un message pour vous.	game/tl/french/scene/administration.rpy	2154	"a neutral ""[what]"""
age_9da6b8e2	c	Un message ?	game/tl/french/scene/administration.rpy	2157	"c suspicious ""[what]"""
age_6bd1037d		Qui a pu laisser un message pour vous à l'administrateur ?	game/tl/french/scene/administration.rpy	2160	[what]
age_189ab363		Même lui ne savait pas que vous viendriez à son bureau aujourd'hui.	game/tl/french/scene/administration.rpy	2163	[what]
age_2791036e	a	Le directeur de cette école aimerait vous parler.	game/tl/french/scene/administration.rpy	2166	"a neutral ""[what]"""
age_72ee2e4a	a	Il est rare qu'il s'intéresse à un élève, il a normalement des préoccupations bien plus importantes.	game/tl/french/scene/administration.rpy	2169	"a tough ""[what]"""
age_db8af26b	a	Ce n'est généralement pas un bon signe.	game/tl/french/scene/administration.rpy	2172	"a evil ""[what]"""
age_697b9917		Un nœud emmêlé semble se former dans vos tripes, puis s'enfoncer comme une pierre.	game/tl/french/scene/administration.rpy	2175	[what]
age_9fefa818	c	Le message précise-t-il la raison pour laquelle le directeur de l'école a besoin de me voir ?	game/tl/french/scene/administration.rpy	2178	"c suspicious ""[what]"""
age_a330192f		Vous réfléchissez, mais vous n'arrivez pas à imaginer de quoi il s'agit. Le semestre vient de commencer, vous ne pouvez pas déjà avoir des ennuis. C'est vrai ?	game/tl/french/scene/administration.rpy	2181	[what]
age_ece2c58b	a	Non, ce n'est pas le cas.	game/tl/french/scene/administration.rpy	2184	"a neutral ""[what]"""
age_b7b6a541	c	C'est tout ?	game/tl/french/scene/administration.rpy	2187	"c neutral ""[what]"""
age_17f52332	a	Vous découvrirez que vous avez un nouveau colocataire cette année.	game/tl/french/scene/administration.rpy	2190	"a neutral ""[what]"""
age_1e632d02	a	Vous devriez retourner dans votre dortoir et vous présenter.	game/tl/french/scene/administration.rpy	2193	"a neutral ""[what]"""
age_13df53d5	a	Vous pouvez même essayer de lire un ou deux livres à la bibliothèque.	game/tl/french/scene/administration.rpy	2196	"a tough ""[what]"""
age_c0fe0fbd	c	J'espère que mon colocataire de cette année sera meilleur que celui avec lequel j'ai été coincé l'année dernière.	game/tl/french/scene/administration.rpy	2199	"c neutral ""[what]"""
age_b576cc51	a	Le directeur sera peut-être prêt à vous recevoir dans son bureau dans quelques heures. Maintenant, partez, s'il vous plaît.	game/tl/french/scene/administration.rpy	2202	"a neutral ""[what]"""
gohome_02b9f23d		Après quelques heures, l'ambiance a changé.	game/tl/french/scene/Afterparty/afterparty.rpy	1118	[what]
gohome_d7958b90		La maison de la fraternité est maintenant jonchée de fêtards qui se sont évanouis et la musique a finalement été éteinte.	game/tl/french/scene/Afterparty/afterparty.rpy	1121	[what]
gohome_0225d1f1		La plupart des gens semblent partir.	game/tl/french/scene/Afterparty/afterparty.rpy	1124	[what]
gohome_8833f8df		Vous faites vos adieux aux personnes que vous avez rencontrées à la fête et vous cherchez vos colocataires.	game/tl/french/scene/Afterparty/afterparty.rpy	1127	[what]
gohome_7cb7f831	j	Bon sang, regardez toute cette graisse.	game/tl/french/scene/Afterparty/afterparty.rpy	1130	"j down ""[what]"""
gohome_1d44a1f0	j	Combien de burgers ai-je préparés à l'instant ?	game/tl/french/scene/Afterparty/afterparty.rpy	1133	"j suspicious ""[what]"""
gohome_d3c74e80	j	Heureusement que c'est leur gril, je ne voudrais pas être celui qui nettoie ce truc.	game/tl/french/scene/Afterparty/afterparty.rpy	1136	"j evil ""[what]"""
gohome_7dca4304		Vous baillez bruyamment et il lève les yeux du gril pour voir qui a fait ce bruit.	game/tl/french/scene/Afterparty/afterparty.rpy	1139	[what]
gohome_9d59fc05	c	Je suppose que la fête est pratiquement terminée.	game/tl/french/scene/Afterparty/afterparty.rpy	1142	"c sad ""[what]"""
gohome_54f9ec29	c	J'ai hâte de me blottir dans mon lit bien chaud.	game/tl/french/scene/Afterparty/afterparty.rpy	1145	"c friendly ""[what]"""
gohome_95687454	j	Vous avez probablement raison, sortons d'ici.	game/tl/french/scene/Afterparty/afterparty.rpy	1148	"j friendly ""[what]"""
gohome_364d0948	j	Ils ont tout mangé et tout bu. Il ne reste que des miettes et des bouteilles vides.	game/tl/french/scene/Afterparty/afterparty.rpy	1151	"j neutral ""[what]"""
gohome_cadd667f	j	C'était une glacière bon marché. Je propose qu'on la laisse là et qu'on retourne à notre dortoir.	game/tl/french/scene/Afterparty/afterparty.rpy	1154	"j neutral ""[what]"""
gohome_4a416f35	c	Enfin, Julian ? Où est Ron ? Il s'est éloigné, quelque part ?	game/tl/french/scene/Afterparty/afterparty.rpy	1157	"c friendly ""[what]"""
gohome_0dbdf7df		Le bruit d'une dispute attire votre attention sur la porte arrière de la maison.	game/tl/french/scene/Afterparty/afterparty.rpy	1160	[what]
gohome_222b2e88		On voit Ron sortir de la maison en reculant, les mains en l'air comme pour se rendre.	game/tl/french/scene/Afterparty/afterparty.rpy	1163	[what]
gohome_cdf6716c		Alors que Julian et vous vous précipitez, un sportif extrêmement irrité hurle au visage de Ron et claque la porte dès que Ron est sorti de la maison.	game/tl/french/scene/Afterparty/afterparty.rpy	1166	[what]
gohome_5ca0fc93	r	D'accord, mais ce n'est pas le cas...	game/tl/french/scene/Afterparty/afterparty.rpy	1169	"r boxing nude ""[what]"""
gohome_47e3f100		Ron a des troubles de l'élocution, son visage n'est pas net et il oscille même lorsqu'il est immobile.	game/tl/french/scene/Afterparty/afterparty.rpy	1172	[what]
gohome_0cb0c6f3		Il est complètement gâché !	game/tl/french/scene/Afterparty/afterparty.rpy	1175	[what]
gohome_ae9a45e9	r	J'ai vu ce beau gosse et il était tellement sexy.	game/tl/french/scene/Afterparty/afterparty.rpy	1178	"r evil nude ""[what]"""
gohome_554b3d32	r	Ashed si... peut merby... szuck sur son...	game/tl/french/scene/Afterparty/afterparty.rpy	1181	"r friendly nude ""[what]"""
gohome_4d10ea19	j	Ugh stop. Nous avons compris.	game/tl/french/scene/Afterparty/afterparty.rpy	1184	"j suspicious ""[what]"""
gohome_21ffc7c7	j	Vous avez offensé quelqu'un à la fête ?	game/tl/french/scene/Afterparty/afterparty.rpy	1187	"j neutral ""[what]"""
gohome_b25e2b67	r	J'aurais dû attendre... jusqu'à ce qu'il soit en train d'enculer sa copine avec cette grosse bite bien juteuse... c'est là que j'ai tout foutu en l'air.	game/tl/french/scene/Afterparty/afterparty.rpy	1190	"r suspicious nude ""[what]"""
gohome_be4d3055	c	Tu as essayé de flirter avec un mec pendant qu'il baisait sa copine ?	game/tl/french/scene/Afterparty/afterparty.rpy	1193	"c desire ""[what]"""
gohome_19bdfe5c	c	Il faut le reconnaître, il faut avoir des couilles.	game/tl/french/scene/Afterparty/afterparty.rpy	1196	"c happy ""[what]"""
gohome_e7dd1c43	j	Non, il faut environ un litre de vodka.	game/tl/french/scene/Afterparty/afterparty.rpy	1199	"j suspicion ""[what]"""
gohome_bcb1f8a0	j	Bien joué, de l'avoir saoulé.	game/tl/french/scene/Afterparty/afterparty.rpy	1202	"j angry ""[what]"""
gohome_af8c8029	j	Je parie que tu lui as gâché la fête !	game/tl/french/scene/Afterparty/afterparty.rpy	1205	"j angry ""[what]"""
gohome_eaa40777	j	Laissez-moi lui verser un peu de café, il faut qu'il soit un peu plus sobre.	game/tl/french/scene/Afterparty/afterparty.rpy	1208	"j suspicious ""[what]"""
gohome_417cc5e2		Julian se précipite à l'intérieur et revient quelques minutes plus tard avec une grande tasse de café noir.	game/tl/french/scene/Afterparty/afterparty.rpy	1211	[what]
gohome_9ec0b734		Il force Ron à tout boire, puis lui jette de l'eau froide au visage, ce qui semble faire l'affaire.	game/tl/french/scene/Afterparty/afterparty.rpy	1214	[what]
gohome_5574bfd6		Il réalise alors ce qui vient de se passer.	game/tl/french/scene/Afterparty/afterparty.rpy	1217	[what]
gohome_b937012c	r	Qu'est-ce que c'est ? Oh, non ! Non, non, non.	game/tl/french/scene/Afterparty/afterparty.rpy	1220	"r pain nude ""[what]"""
gohome_ce4d7721	r	Julian, on peut partir ? Genre, tout de suite !	game/tl/french/scene/Afterparty/afterparty.rpy	1223	"r down nude ""[what]"""
gohome_cf81f5bf	r	Je... je pense que j'ai peut-être abusé de mon temps de présence ici.	game/tl/french/scene/Afterparty/afterparty.rpy	1226	"r sad nude ""[what]"""
gohome_1c9c3523	c	Au moins, tu es assez lucide pour savoir que tu t'es comporté comme un imbécile.	game/tl/french/scene/Afterparty/afterparty.rpy	1229	"c boxing ""[what]"""
gohome_ca52d7eb		Ils se retournent tous les deux pour vous regarder, aucun d'eux n'étant amusé par votre attitude désinvolte.	game/tl/french/scene/Afterparty/afterparty.rpy	1232	[what]
gohome_0dbdf7df_1		Le bruit d'une dispute attire votre attention sur la porte arrière de la maison.	game/tl/french/scene/Afterparty/afterparty.rpy	1235	[what]
gohome_90526062		On voit Ron sortir de la maison en reculant, poursuivi par une fille ivre.	game/tl/french/scene/Afterparty/afterparty.rpy	1238	[what]
gohome_38901d6e		La fille mesure plusieurs centimètres de plus que Ron et pèse au moins deux fois son poids.	game/tl/french/scene/Afterparty/afterparty.rpy	1241	[what]
gohome_1966f299		Elle est manifestement lessivée et parle beaucoup trop fort.	game/tl/french/scene/Afterparty/afterparty.rpy	1244	[what]
gohome_e421f8ed	r	Je l'ai déjà dit ! Je ne fais pas ça avant le mariage.	game/tl/french/scene/Afterparty/afterparty.rpy	1247	"r boxing ""[what]"""
gohome_567e6ad5	r	Mademoiselle ? Vous allez bien ?	game/tl/french/scene/Afterparty/afterparty.rpy	1250	"r suspicious ""[what]"""
gohome_c2c482ce		La grande fille se penche vers Ron et pose ses mains sur ses épaules pour se soutenir.	game/tl/french/scene/Afterparty/afterparty.rpy	1253	[what]
gohome_8024995c		Il semblait qu'elle perdait la bataille pour rester consciente.	game/tl/french/scene/Afterparty/afterparty.rpy	1256	[what]
gohome_e2d8ce09	r	ARRRGGGHHH !!!	game/tl/french/scene/Afterparty/afterparty.rpy	1259	"r pain ""[what]"""
gohome_735bf972		La jeune fille lourde s'est évanouie de froid.	game/tl/french/scene/Afterparty/afterparty.rpy	1262	[what]
gohome_e5cda9e9		Son corps entier devint un poids mort et s'effondra sur Ron, qui tomba à la renverse sur la véranda, la fille étalée sur son corps.	game/tl/french/scene/Afterparty/afterparty.rpy	1265	[what]
gohome_c953b443		Vous regardez Julian et voyez qu'il a du mal à étouffer son rire.	game/tl/french/scene/Afterparty/afterparty.rpy	1268	[what]
gohome_c83b3d6e	r	A l'aide ! Je ne peux plus respirer !	game/tl/french/scene/Afterparty/afterparty.rpy	1271	"r pain ""[what]"""
gohome_54228efb		Le pauvre Ron a l'air si petit et si délicat, plaqué au sol sous le corps massif de la fille plus âgée.	game/tl/french/scene/Afterparty/afterparty.rpy	1274	[what]
gohome_e825e47f		Il s'efforce de la repousser mais échoue lamentablement.	game/tl/french/scene/Afterparty/afterparty.rpy	1277	[what]
gohome_da606424		Julian et vous vous approchez et regardez Ron.	game/tl/french/scene/Afterparty/afterparty.rpy	1280	[what]
gohome_d632cd99	j	Hahaha ! Je vois que vous vous êtes trouvé un admirateur.	game/tl/french/scene/Afterparty/afterparty.rpy	1283	"j laugh ""[what]"""
gohome_bb1680a9	r	Oui, c'était une romance de conte de fées. Maintenant, voulez-vous s'il vous plaît l'enlever de moi ?	game/tl/french/scene/Afterparty/afterparty.rpy	1286	"r suspicious ""[what]"""
gohome_cd50419f	c	Quelqu'un sait-il où trouver une grue industrielle ?	game/tl/french/scene/Afterparty/afterparty.rpy	1289	"c desire ""[what]"""
gohome_a2bec5a4	r	Hehehe ! Ok, c'est drôle.	game/tl/french/scene/Afterparty/afterparty.rpy	1292	"r evil ""[what]"""
gohome_4592f978	r	Mais sérieusement les gars, je sens mes organes se faire écraser ici.	game/tl/french/scene/Afterparty/afterparty.rpy	1295	"r tough ""[what]"""
gohome_f6af40de	j	FUCK ! Vous essayez au moins tous les deux ? Soulevez, bon sang. SOULEVEZ !	game/tl/french/scene/Afterparty/afterparty.rpy	1298	"j pain ""[what]"""
gohome_de365764		Vous soulevez des poids aussi élevés que possible.	game/tl/french/scene/Afterparty/afterparty.rpy	1301	[what]
gohome_60f93793		Vous voyez Ron pousser et vous savez que Julian fait de son mieux.	game/tl/french/scene/Afterparty/afterparty.rpy	1304	[what]
