Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
forced_ending_c51e8daf,j,MMMMPPHH!!,game/chapter/b_forced.rpy,112,"j fear ""[what]"""
forced_ending_ba9054c2,c,"Don't worry, dear prince...",game/chapter/b_forced.rpy,113,"c evil ""[what]"""
forced_ending_d79190c7,c,"If you're good, maybe I'll-",game/chapter/b_forced.rpy,114,"c evil ""[what]"""
forced_ending_42c92ae7,,Christopher was interrupted by the safehouse door swinging open suddenly...,game/chapter/b_forced.rpy,115,[what]
forced_ending_34f25539,,"And there stood Chancellor Hartman, a devilish smile painted on his face!",game/chapter/b_forced.rpy,116,[what]
forced_ending_5aa3b0f6,,"As he was about to speak, his eyes widened as he took in the scene before him:",game/chapter/b_forced.rpy,117,[what]
forced_ending_3cf26033,,"The street filth he hired, naked with hard cock in hand...",game/chapter/b_forced.rpy,118,[what]
forced_ending_669e2508,,"Standing over the prince he despised, now nude and defenseless in a bound and gagged state.",game/chapter/b_forced.rpy,119,[what]
forced_ending_6854455c,,"Jeffrey seemed to perk up at the arrival of his royal advisor, eager to be rescued once again.",game/chapter/b_forced.rpy,120,[what]
forced_ending_b61c2fb3,,"He strained against his restraints, letting out muffled pleas to the chancellor from behind his gag.",game/chapter/b_forced.rpy,121,[what]
forced_ending_80b619c5,,"Christopher stood frozen, quickly trying to come up with something to say.",game/chapter/b_forced.rpy,122,[what]
forced_ending_a6876a6e,c,"I...I can explain, Chancellor, I-",game/chapter/b_forced.rpy,123,"c afraid ""[what]"""
forced_ending_f1a167f6,h,"There's actually no need to explain, child.",game/chapter/b_forced.rpy,124,"h smile ""[what]"""
forced_ending_6b24c8b5,h,"I must say, I knew you were eager to kiss the prince, but...",game/chapter/b_forced.rpy,125,"h smile ""[what]"""
forced_ending_56404172,h,I never expected you to...take matters into your own hands in this way.,game/chapter/b_forced.rpy,126,"h evil ""[what]"""
forced_ending_e79aa695,h,Quite fascinating.,game/chapter/b_forced.rpy,127,"h evil ""[what]"""
forced_ending_6c67a4c9,c,Do you intend to...arrest me?,game/chapter/b_forced.rpy,128,"c afraid ""[what]"""
forced_ending_05b16ecb,h,"Arrest you? No, no...I'm more interested by you now than I ever was!",game/chapter/b_forced.rpy,129,"h happy ""[what]"""
forced_ending_3088c576,,The prince whimpered as the Chancellor closed the door behind himself and approached the bed.,game/chapter/b_forced.rpy,130,[what]
forced_ending_e12b0e18,,"Hartman examined Jeffrey's exposed body, chuckling to himself.",game/chapter/b_forced.rpy,131,[what]
forced_ending_36564cfd,h,"I suppose you realized how vain and annoying this royal brat really is, hmm?",game/chapter/b_forced.rpy,132,"h evil ""[what]"""
forced_ending_f055f26b,h,"I have to say, he looks much better like this...",game/chapter/b_forced.rpy,133,"h evil ""[what]"""
forced_ending_d2d8c4ca,h,Stripped. Tied up. Under control.,game/chapter/b_forced.rpy,134,"h desire ""[what]"""
forced_ending_03c67ad5,c,You...like seeing him like this?,game/chapter/b_forced.rpy,135,"c suspicious ""[what]"""
forced_ending_60742aaa,h,"Of course I do! Don't you get it, Christopher?",game/chapter/b_forced.rpy,136,"h evil ""[what]"""
forced_ending_c3402bdd,h,I was the mastermind behind the attack on the street!,game/chapter/b_forced.rpy,137,"h evil ""[what]"""
forced_ending_056b9b32,,"Jeffrey's eyes widened at this revelation, his struggles increasing, as Christopher was equally as shocked.",game/chapter/b_forced.rpy,138,[what]
forced_ending_13c2d7f1,h,"I was intent on getting rid of him, but...",game/chapter/b_forced.rpy,139,"h evil ""[what]"""
forced_ending_b40cb528,h,"Now that I see him like this, I realize he may have...other uses.",game/chapter/b_forced.rpy,140,"h lust ""[what]"""
forced_ending_611c0c16,,"Hartman glanced at Christopher's dick, which still stood at attention, and laughed.",game/chapter/b_forced.rpy,141,[what]
forced_ending_7e8670c5,h,"I can tell you have the same thought, Christopher.",game/chapter/b_forced.rpy,142,"h evil ""[what]"""
forced_ending_ad5f5854,c,"He does look...much better in this state, you're right.",game/chapter/b_forced.rpy,143,"c lust ""[what]"""
forced_ending_885304ac,h,"You know, before a few moments ago, I didn't think much of you either.",game/chapter/b_forced.rpy,144,"h neutral ""[what]"""
forced_ending_56c96e49,h,"I thought I could use you for my own purposes, then kick you back onto the streets where I found you.",game/chapter/b_forced.rpy,145,"h evil ""[what]"""
forced_ending_87227a7c,h,"But, now that I see what you've done here...putting Jeffrey in his rightful place...",game/chapter/b_forced.rpy,146,"h evil ""[what]"""
forced_ending_12a1e010,h,Perhaps we could...reap the rewards of this conquest together.,game/chapter/b_forced.rpy,147,"h friendly ""[what]"""
forced_ending_bdfb4b87,c,What? ...what do you mean?,game/chapter/b_forced.rpy,148,"c suspicious ""[what]"""
forced_ending_315d8d28,h,I could take you back to the castle...make you a prince in your own right!,game/chapter/b_forced.rpy,149,"h smile ""[what]"""
forced_ending_85c84943,h,"With me in power, you would have power, money...and full access to your new plaything...",game/chapter/b_forced.rpy,150,"h evil ""[what]"""
forced_ending_b19d759d,,"Jeffrey shouted angrily into his gag, desperately tugging at his bonds as he listened to the two men.",game/chapter/b_forced.rpy,151,[what]
forced_ending_179d4406,c,...how do I know I could trust you?,game/chapter/b_forced.rpy,152,"c suspicious ""[what]"""
forced_ending_686f6b32,h,You don't.,game/chapter/b_forced.rpy,153,"h evil ""[what]"""
forced_ending_db07a16e,h,I make no promises. I could choose to dispose of you tomorrow.,game/chapter/b_forced.rpy,154,"h evil ""[what]"""
forced_ending_a417e5bb,h,But it would get you off the street...,game/chapter/b_forced.rpy,155,"h evil ""[what]"""
forced_ending_d3ce96e8,h,...and give you a life you actually deserve.,game/chapter/b_forced.rpy,156,"h friendly ""[what]"""
forced_ending_3fa9a5c2,,"Christopher glanced at the prince, letting his eyes scan the nude form before him.",game/chapter/b_forced.rpy,157,[what]
forced_ending_8da16c58,,Hartman had just turned one night of passion into a chance at the castle he'd always admired.,game/chapter/b_forced.rpy,158,[what]
forced_ending_0d6a85aa,,And the man he'd always pined after.,game/chapter/b_forced.rpy,159,[what]
forced_ending_a0d40a52,c,But...how would you be in power if Jeffrey is still around?,game/chapter/b_forced.rpy,160,"c suspicious ""[what]"""
forced_ending_10d6affe,h,"I'm certain that, once the royal advisors and visiting diplomats see him like this...",game/chapter/b_forced.rpy,161,"h evil ""[what]"""
forced_ending_7e6a0191,h,They'll understand that a stronger leader is needed.,game/chapter/b_forced.rpy,162,"h determinated ""[what]"""
forced_ending_aca17069,h,One that isn't so easily...tamed.,game/chapter/b_forced.rpy,163,"h evil ""[what]"""
forced_ending_a27d2333,,"Christopher bit his lip, turning his gaze back to the chancellor.",game/chapter/b_forced.rpy,164,[what]
forced_ending_80c02ae6,c,Well...I've been working with you from the beginning.,game/chapter/b_forced.rpy,165,"c neutral ""[what]"""
forced_ending_c6d87700,c,Why stop now?,game/chapter/b_forced.rpy,166,"c evil ""[what]"""
forced_ending_b3b3efbd,,"Hartman's wicked smile returned to his face, as all of his hard work came to fruition.",game/chapter/b_forced.rpy,167,[what]
forced_ending_29fdc436,h,"Excellent. Welcome to royalty, Christopher.",game/chapter/b_forced.rpy,168,"h evil ""[what]"""
forced_ending_fe8fe8d1,h,But...it did seem as though I interrupted something when I burst in...,game/chapter/b_forced.rpy,169,"h evil ""[what]"""
forced_ending_6a8221b4,h,"Besides...we want know the full scope of Jeffrey's uses until we...test him out, don't you think?",game/chapter/b_forced.rpy,170,"h lust ""[what]"""
forced_ending_5510552e,c,...we? What do you mean?,game/chapter/b_forced.rpy,171,"c suspicious ""[what]"""
forced_ending_154ce5b0,,The former prince Jeffrey grunted as he felt Christopher's cock thrusting in and out of his virgin hole.,game/chapter/b_forced.rpy,173,[what]
forced_ending_70bd6412,,"But even his grunts were muffled by Hartman, who forced his own member down the young royal's tight throat.",game/chapter/b_forced.rpy,174,[what]
forced_ending_80d6e80d,,"Jeffrey's limbs jerked and twisted against his bonds, as he was ravaged from both ends.",game/chapter/b_forced.rpy,175,[what]
forced_ending_7d725057,c,He's so tight...,game/chapter/b_forced.rpy,176,"c lust ""[what]"""
forced_ending_c2ef89e6,c,His whole body is squeezing around me!,game/chapter/b_forced.rpy,177,"c lust ""[what]"""
forced_ending_595138d4,c,"Fuck, this feels good...",game/chapter/b_forced.rpy,178,"c desire ""[what]"""
forced_ending_73eac7eb,h,Who knew his mouth was good for more than just talking?,game/chapter/b_forced.rpy,179,"h lust ""[what]"""
forced_ending_79627811,h,To think...,game/chapter/b_forced.rpy,180,"h evil ""[what]"""
forced_ending_f9a4f933,h,I was going to turn him into a frog!,game/chapter/b_forced.rpy,181,"h evil ""[what]"""
forced_ending_441c0076,c,...a frog?,game/chapter/b_forced.rpy,182,"c suspicious ""[what]"""
forced_ending_adc2e44f,h,"Doesn't matter now...now shut up, I'm close...",game/chapter/b_forced.rpy,183,"h desire ""[what]"""
forced_ending_5ed28451,,"Both men began thrusting their hips faster, pummeling Jeffrey with their shafts mercilessly.",game/chapter/b_forced.rpy,184,[what]
forced_ending_a1063ba7,,"Christopher himself was close, and as he came into the helpless prince...",game/chapter/b_forced.rpy,185,[what]
forced_ending_46bcfb5a,,He began to become very comfortable with the idea of doing this to Jeffrey again...,game/chapter/b_forced.rpy,186,[what]
forced_ending_931d4cdb,,...and doing it {b}often.{/b},game/chapter/b_forced.rpy,187,[what]
forced_ending_4a303db4,,"Christopher and Hartman later stood in the royal hall, triumphantly flaunting their new crowns.",game/chapter/b_forced.rpy,189,[what]
forced_ending_dabd9efb,,"They summoned all the royal advisors and guards, and called several foreign diplomats...",game/chapter/b_forced.rpy,190,[what]
forced_ending_dcb72b22,,All to witness their newfound authority.,game/chapter/b_forced.rpy,191,[what]
forced_ending_0f96f107,,"In front of them, Jeffrey was on his knees, completely naked before the gathered audience.",game/chapter/b_forced.rpy,192,[what]
forced_ending_e3852121,,"Hartman insisted his hands still be bound and his gag be left on, to make sure his new place was known.",game/chapter/b_forced.rpy,193,[what]
forced_ending_e053af1b,,"Christopher could tell Jeffrey was deeply ashamed, never expecting he would be forced nude before his kingdom.",game/chapter/b_forced.rpy,194,[what]
forced_ending_e2fcae2d,h,"Today, a new dawn rises in this kingdom...",game/chapter/b_forced.rpy,195,"h evil ""[what]"""
forced_ending_a45a9f35,h,"One where the strong prevail, and the weak are made to serve.",game/chapter/b_forced.rpy,196,"h evil ""[what]"""
forced_ending_86d6e783,c,"Follow orders, and you will be rewarded.",game/chapter/b_forced.rpy,197,"c evil ""[what]"""
forced_ending_13bf0c27,c,Disobey...and become like the former prince here.,game/chapter/b_forced.rpy,198,"c evil ""[what]"""
forced_ending_f7d4ec16,,"Right as Christopher allowed his own smile to contort into his own wicked grin, accepting his role as master...",game/chapter/b_forced.rpy,199,[what]
forced_ending_aca2bd42,,"Chris wakes up with a shout, pulling himself from the terrible nightmare!!",game/chapter/b_forced.rpy,200,[what]
