Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
Bar_Julio_296f285a,,"Tom, with a subtle gesture, begins to massage Julio's feet.",game/scene/News/beach/bar_julio.rpy,188,[what]
Bar_Julio_341e140f,jc,What?,game/scene/News/beach/bar_julio.rpy,197,"jc surprised ""[what]"""
Bar_Julio_cd842732,t,Just relax!,game/scene/News/beach/bar_julio.rpy,199,"t friendly ""[what]"""
Bar_Julio_54a8f237,,"Julio falls back into the chair, his eyes closing almost immediately.",game/scene/News/beach/bar_julio.rpy,201,[what]
Bar_Julio_10615d47,jc,Ohhh... Oh my God!,game/scene/News/beach/bar_julio.rpy,203,"jc ""[what]"""
Bar_Julio_f28937ac,jc,This... feels so good!,game/scene/News/beach/bar_julio.rpy,205,"jc ""[what]"""
Bar_Julio_612151b3,t,Shhh... Just relax.,game/scene/News/beach/bar_julio.rpy,207,"t flirt ""[what]"""
Bar_Julio_b0d33a79,,Both of you continue to massage Julio's feet for several minutes before he starts to talk again.,game/scene/News/beach/bar_julio.rpy,210,[what]
Bar_Julio_c9f2e866,,Tom continues to massage Julio's feet for several minutes before he starts to talk again.,game/scene/News/beach/bar_julio.rpy,214,[what]
Bar_Julio_387f6411,t,So... Who was helping?,game/scene/News/beach/bar_julio.rpy,216,"t friendly ""[what]"""
Bar_Julio_97c8995f,jc,Hmm?,game/scene/News/beach/bar_julio.rpy,218,"jc suspicious ""[what]"""
Bar_Julio_1cdc3a5f,,You can tell Julio was about to fall asleep.,game/scene/News/beach/bar_julio.rpy,220,[what]
Bar_Julio_1a2c8c32,t,The wrestling event.,game/scene/News/beach/bar_julio.rpy,222,"t ""[what]"""
Bar_Julio_ddac8daf,jc,"Oh, yeah. Right.",game/scene/News/beach/bar_julio.rpy,224,"jc neutral ""[what]"""
Bar_Julio_b32ccd28,jc,"Max and Vincent, they weren't just witnesses.",game/scene/News/beach/bar_julio.rpy,230,"jc sad ""[what]"""
Bar_Julio_75517b4e,jc,"They were... I don't know, it seemed like they were part of it, supporting the headmaster.",game/scene/News/beach/bar_julio.rpy,231,"jc ""[what]"""
Bar_Julio_53363de8,,"You feel a jolt at the mention of their names, the memory of the incident still raw.",game/scene/News/beach/bar_julio.rpy,233,[what]
Bar_Julio_d4e53209,jc,I got the impression Vincent liked it to be tied up and humiliated this way.,game/scene/News/beach/bar_julio.rpy,236,"jc friendly ""[what]"""
Bar_Julio_906260b5,t,Why do you think so?,game/scene/News/beach/bar_julio.rpy,237,"t suspicious ""[what]"""
Bar_Julio_8859c027,,"Julio shrugs, his face relaxed.",game/scene/News/beach/bar_julio.rpy,239,[what]
Bar_Julio_25bb3514,jc,He seemed rather eager to follow the headmaster's request.,game/scene/News/beach/bar_julio.rpy,240,"jc flirt ""[what]"""
Bar_Julio_8a99af7b,t,"And how do you feel about that, being part of the team?",game/scene/News/beach/bar_julio.rpy,242,"t neutral ""[what]"""
Bar_Julio_8fc8620d,,"Julio's eyes were still closed, and he seemed to be in a trance-like state.",game/scene/News/beach/bar_julio.rpy,244,[what]
Bar_Julio_2e4cee8e,jc,It's confusing. I don’t understand why they would do that. It’s not the kind of team spirit I believe in.,game/scene/News/beach/bar_julio.rpy,246,"jc neutral ""[what]"""
Bar_Julio_dc20f76b,jc,Why aren’t you asking [name] about this? He was the one involved.,game/scene/News/beach/bar_julio.rpy,250,"jc suspicious ""[what]"""
Bar_Julio_99858604,,"Tom responds with a measured tone, his gaze briefly meeting yours.",game/scene/News/beach/bar_julio.rpy,252,[what]
Bar_Julio_e011b9e3,t,"I will be talking to [name], but it’s important to get the story from different perspectives first. Everyone’s view matters.",game/scene/News/beach/bar_julio.rpy,254,"t friendly ""[what]"""
Bar_Julio_2a219531,,"Julio nods, seemingly satisfied with the answer, though the shadows of doubt and discomfort linger in his expression, which are quickly washed away by another press of Tom's skilled fingers.",game/scene/News/beach/bar_julio.rpy,256,[what]
Bar_Julio_077a3b36,jc,Oh my God! How are you doing that?,game/scene/News/beach/bar_julio.rpy,258,"jc flirt ""[what]"""
Bar_Julio_03797de5,jc,This feels so good!,game/scene/News/beach/bar_julio.rpy,260,"jc friendly ""[what]"""
Bar_Julio_28d0291b,,Tom loses the laces of his pants and slowly drops them without stopping to massage Julio.,game/scene/News/beach/bar_julio.rpy,264,[what]
Bar_Julio_77449936,,You follow his lead.,game/scene/News/beach/bar_julio.rpy,265,[what]
Bar_Julio_f8290324,,You keep filming as Tom loses the laces of his pants and slowly drops them without stopping to massage Julio.,game/scene/News/beach/bar_julio.rpy,268,[what]
Bar_Julio_0d1edef1,,"If he noticed, he did not say anything. His eyes are still closed with a tranquilized expression on his face.",game/scene/News/beach/bar_julio.rpy,270,[what]
Bar_Julio_e20bdbbb,jc,"There are... rumors about the headmaster, not just regarding [name].",game/scene/News/beach/bar_julio.rpy,272,"jc sad ""[what]"""
Bar_Julio_7f8e24da,jc,But I don’t want to spread gossip.,game/scene/News/beach/bar_julio.rpy,273,"jc tough ""[what]"""
Bar_Julio_c41f4549,,"As the interview nears its end, Tom shifts the focus to a more personal aspect of Julio's life, lightening the mood after the intense previous discussion.",game/scene/News/beach/bar_julio.rpy,275,[what]
Bar_Julio_b75393db,t,"Julio, aside from wrestling, what are your goals while you're here in the States?",game/scene/News/beach/bar_julio.rpy,277,"t flirt ""[what]"""
Bar_Julio_a1faef16,,You watch in fascination as he slowly maneuvers his hip in position - without Julio even noticing it.,game/scene/News/beach/bar_julio.rpy,280,[what]
Bar_Julio_c224fcea,,You watch (and film) in fascination as he slowly maneuvers his hip in position - without Julio even noticing it.,game/scene/News/beach/bar_julio.rpy,284,[what]
Bar_Julio_10fae7fd,,You follow his lead as he rubs his love-stick against Julio's foot.,game/scene/News/beach/bar_julio.rpy,289,[what]
Bar_Julio_4b3877c3,,He starts to rub his love stick against Julio's foot.,game/scene/News/beach/bar_julio.rpy,296,[what]
Bar_Julio_a02ffe25,jc,What ... are you doing?,game/scene/News/beach/bar_julio.rpy,298,"jc surprised ""[what]"""
Bar_Julio_b75393db_1,t,"Julio, aside from wrestling, what are your goals while you're here in the States?",game/scene/News/beach/bar_julio.rpy,300,"t flirt ""[what]"""
Bar_Julio_b1491a22,,Tom continues the interview as if nothing else was going on.,game/scene/News/beach/bar_julio.rpy,302,[what]
Bar_Julio_7fcbc072,,Julio looked deeply confused but answered the question.,game/scene/News/beach/bar_julio.rpy,304,[what]
Bar_Julio_48898f5c,jc,"Well, I want to experience as much as I can.",game/scene/News/beach/bar_julio.rpy,306,"jc desire ""[what]"""
Bar_Julio_492c18e2,,His hand wandered to his crotch.,game/scene/News/beach/bar_julio.rpy,307,[what]
Bar_Julio_4225764c,jc,"Different cultures, new people.",game/scene/News/beach/bar_julio.rpy,308,"jc ""[what]"""
Bar_Julio_3b4cbda4,,You can tell he is just as confused as tempted by the suddenly very different situation.,game/scene/News/beach/bar_julio.rpy,309,[what]
Bar_Julio_bbee3015,jc,"I'm studying international relations, so this is a great opportunity.",game/scene/News/beach/bar_julio.rpy,310,"jc ""[what]"""
Bar_Julio_7d7c5c4b,t,It is always good to have new experiences!,game/scene/News/beach/bar_julio.rpy,312,"t desire ""[what]"""
Bar_Julio_a7e849e5,,Tom stated while he continued to rub Julio's foot.,game/scene/News/beach/bar_julio.rpy,313,[what]
Bar_Julio_9e3aa112,t,What are some of your interests outside of wrestling and studies?,game/scene/News/beach/bar_julio.rpy,315,"t ""[what]"""
Bar_Julio_c74f0275,,"Tom gets up, and your tongue slowly glides over Julio's erection, which is visible through the thin fabric.",game/scene/News/beach/bar_julio.rpy,319,[what]
Bar_Julio_8bfb6851,jc,Uhhh...,game/scene/News/beach/bar_julio.rpy,321,"jc ""[what]"""
Bar_Julio_bfd5827e,t,Your hobbies?,game/scene/News/beach/bar_julio.rpy,322,"t flirt ""[what]"""
Bar_Julio_dbfab7b1,,Tom reminds him of the question while your right hand slowly grabs his butt and the left one plays with his nipple.,game/scene/News/beach/bar_julio.rpy,323,[what]
Bar_Julio_1a841622,jc,My... interests? I...,game/scene/News/beach/bar_julio.rpy,325,"jc ""[what]"""
Bar_Julio_1b41d386,,He has clear problems concentrating while you gently free his glans with your lips.,game/scene/News/beach/bar_julio.rpy,326,[what]
Bar_Julio_6c98d8ab,,His tip greets you wet with precum.,game/scene/News/beach/bar_julio.rpy,327,[what]
Bar_Julio_f96bc3fd,,Tom gets up and places his own feet on Julio's now quite big bulge.,game/scene/News/beach/bar_julio.rpy,333,[what]
Bar_Julio_53635aca,jc,I love photography.,game/scene/News/beach/bar_julio.rpy,338,"jc desire ""[what]"""
Bar_Julio_0b030d96,,Julio moans slightly as Tom gently moves his foot forth and back.,game/scene/News/beach/bar_julio.rpy,340,[what]
Bar_Julio_34d6aa4e,jc,"Capturing moments, you know? It's like freezing a piece of time.",game/scene/News/beach/bar_julio.rpy,342,"jc ""[what]"""
Bar_Julio_98178e4e,jc,"And I enjoy exploring the outdoors, hiking, and visiting new places.",game/scene/News/beach/bar_julio.rpy,343,"jc ""[what]"""
Bar_Julio_2b59a3c1,,Carefully you lick the precum up while Tom's foot pushes Julio's speedo further down.,game/scene/News/beach/bar_julio.rpy,348,[what]
Bar_Julio_5f59968c,t,I have a new place for you to explore.,game/scene/News/beach/bar_julio.rpy,354,"t desire ""[what]"""
Bar_Julio_94daa93a,,Tom states while he slowly pushes his big cock in Julio's mouth.,game/scene/News/beach/bar_julio.rpy,355,[what]
Bar_Julio_2f8adbf1,t,"Oh yes! Take it, boy!",game/scene/News/beach/bar_julio.rpy,365,"t happy ""[what]"""
Bar_Julio_ee5e6db9,,Julio chokes a bit as Tom pushes his giant cock deep into Julio's throat.,game/scene/News/beach/bar_julio.rpy,366,[what]
Bar_Julio_3dc7bb4d,,Tom chuckled.,game/scene/News/beach/bar_julio.rpy,368,[what]
Bar_Julio_4532e7e7,t,Too much for you?,game/scene/News/beach/bar_julio.rpy,370,"t flirt ""[what]"""
Bar_Julio_e47a2cb1,,"Before Julio could answer, he gestured for you to switch positions.",game/scene/News/beach/bar_julio.rpy,375,[what]
Bar_Julio_cea0483f,,"Before Julio could answer, he returned the favor.",game/scene/News/beach/bar_julio.rpy,384,[what]
Bar_Julio_5196b41e,jc,Uhh!,game/scene/News/beach/bar_julio.rpy,388,"jc surprised ""[what]"""
Bar_Julio_8255ff14,,You could tell he was on the edge already when his lips slowly closed around your glans.,game/scene/News/beach/bar_julio.rpy,391,[what]
Bar_Julio_f20e599e,,"As soon as Tom's lips touched Julian's glans, he began to struggle hard.",game/scene/News/beach/bar_julio.rpy,399,[what]
Bar_Julio_86d6112f,jc,Careful!,game/scene/News/beach/bar_julio.rpy,403,"jc surprised ""[what]"""
Bar_Julio_c8f76a30,jc,I ... I'm almost there!,game/scene/News/beach/bar_julio.rpy,404,"jc angry ""[what]"""
Bar_Julio_d2766f87,,Tom watched with fascination when Julian pumped his semen all over his body.,game/scene/News/beach/bar_julio.rpy,406,[what]
Bar_Julio_a0549f85,t,Damn! I was just pulling down your speedo!,game/scene/News/beach/bar_julio.rpy,408,"t laugh ""[what]"""
Bar_Julio_5e87329a,jc,Sorry. I just ... I couldn't hold it any longer.,game/scene/News/beach/bar_julio.rpy,410,"jc sad ""[what]"""
Bar_Julio_62056986,,Tom continued to strip down his swimwear.,game/scene/News/beach/bar_julio.rpy,413,[what]
Bar_Julio_35cfa855,t,"No problem. That was hot, actually.",game/scene/News/beach/bar_julio.rpy,415,"t friendly ""[what]"""
Bar_Julio_af9b5f60,t,I just hope you don't mind...,game/scene/News/beach/bar_julio.rpy,416,"t evil ""[what]"""
Bar_Julio_51b9fe91,,He grabbed Julian's legs and pushed them upwards.,game/scene/News/beach/bar_julio.rpy,418,[what]
Bar_Julio_461740fe,jc,What?!,game/scene/News/beach/bar_julio.rpy,419,"jc surprised ""[what]"""
Bar_Julio_0ec3250a,,Tom bend down and licked Julian's hole.,game/scene/News/beach/bar_julio.rpy,421,[what]
Bar_Julio_f583b3b1,,"Since Tom intended to proceed, you also force your cock back into Julian's mouth.",game/scene/News/beach/bar_julio.rpy,424,[what]
Bar_Julio_f0f2a610,jc,Mmmh!,game/scene/News/beach/bar_julio.rpy,425,"jc surprised ""[what]"""
Bar_Julio_f3705a01,jc,Ohh... oh my... that ... feels ... AMAZING!,game/scene/News/beach/bar_julio.rpy,428,"jc desire ""[what]"""
Bar_Julio_6cd69c25,,"After a short while, Tom got up and slowly pushed his love stick into Julio's now wet entrance.",game/scene/News/beach/bar_julio.rpy,430,[what]
Bar_Julio_e3ccbeb2,jc,Hmmpf!,game/scene/News/beach/bar_julio.rpy,441,"jc surprised ""[what]"""
Bar_Julio_8ae2460b,,"He couldn't talk with your dick still in his mouth, but you can see Julio's cock already growing bigger again.",game/scene/News/beach/bar_julio.rpy,446,[what]
Bar_Julio_d92c5897,c,I... I can't hold it much longer!,game/scene/News/beach/bar_julio.rpy,447,"c angry ""[what]"""
Bar_Julio_40b142aa,jc,Give it to me!,game/scene/News/beach/bar_julio.rpy,449,"jc evil ""[what]"""
Bar_Julio_454ccb52,,He opened his mouth and was ready to be showered with your sperm.,game/scene/News/beach/bar_julio.rpy,451,[what]
Bar_Julio_2e35f9ac,c,Oh fuck!,game/scene/News/beach/bar_julio.rpy,453,"c surprised ""[what]"""
Bar_Julio_21c23dfb,t,Oh yes! I'm going to pump you to the top!,game/scene/News/beach/bar_julio.rpy,463,"t flirt ""[what]"""
Bar_Julio_a0d46f45,t,Ahhh!,game/scene/News/beach/bar_julio.rpy,465,"t angry ""[what]"""
Bar_Julio_8e5a79e9,t,I'd say this was a great Interview!,game/scene/News/beach/bar_julio.rpy,482,"t happy ""[what]"""
Bar_Julio_753366ab,t,"I am a lucky man, having you all around here!",game/scene/News/beach/bar_julio.rpy,484,"t flirt ""[what]"""
Bar_Julio_e918ecae,t,It's like winning the jackpot!,game/scene/News/beach/bar_julio.rpy,485,"t happy ""[what]"""
Bar_Julio_13870250,,He paused for a moment as he puffed on his cigarette.,game/scene/News/beach/bar_julio.rpy,487,[what]
Bar_Julio_dc1e0ef6,t,And I am even getting paid for it!,game/scene/News/beach/bar_julio.rpy,489,"t happy ""[what]"""
Bar_Julio_96048e32,t,That's what I call a DREAM JOB!,game/scene/News/beach/bar_julio.rpy,490,"t flirt ""[what]"""
Bar_Jupiter_a4bf930c,jk,Coming soon!,game/scene/News/beach/bar_jupiter.rpy,11,"jk sad ""[what]"""
Bar_Max_abfdbf76,ma,Coming soon!,game/scene/News/beach/bar_max.rpy,11,"ma sad ""[what]"""
Bar_Nathan_678ffb67,na,Coming soon!,game/scene/News/beach/bar_nathan.rpy,11,"na sad ""[what]"""
Bar_Ned_b413c6c9,n,Coming soon!,game/scene/News/beach/bar_ned.rpy,11,"n neutral ""[what]"""
Bar_Ron_91566a6d,r,Coming soon!,game/scene/News/beach/bar_ron.rpy,11,"r neutral ""[what]"""
Bar_Vincent_391ca39a,v,Coming soon!,game/scene/News/beach/bar_vincent.rpy,11,"v neutral ""[what]"""
Beach_Base_e7045acb,,"You step off the bus, feeling the warm sand beneath your shoes.",game/scene/News/beach/beach.rpy,28,[what]
Beach_Base_a982fb26,,"The beach spa area unfolds before you like a picture from a travel brochure - pristine white sands, azure waters, and the gentle sway of palm trees in the ocean breeze.",game/scene/News/beach/beach.rpy,29,[what]
Beach_Base_3bbab465,,But the beauty of the scene does little to lift the heaviness in your heart.,game/scene/News/beach/beach.rpy,30,[what]
Beach_Base_caca9432,,"As you walk, the sounds of the beach fill the air - the rhythmic crash of waves, the distant laughter of families, the occasional cry of a seagull.",game/scene/News/beach/beach.rpy,31,[what]
Beach_Base_efe3316f,,"Your teammates laugh and joke with one another, excited to unwind after a long week of grueling practices.",game/scene/News/beach/beach.rpy,33,[what]
Beach_Base_2ce1ebba,,The salty sea breeze tussles your hair as you enjoy the pleasant scene.,game/scene/News/beach/beach.rpy,34,[what]
Beach_Base_e7d56ef3,,"Your gaze drifts to the horizon where the sky meets the sea, a distant and unattainable line.",game/scene/News/beach/beach.rpy,36,[what]
Beach_Base_2e594cd1,,"You wonder if this retreat can wash away the scandal clinging to you and the team or if it's just a temporary escape, a brief respite from the storm brewing ever since those pictures hit social media.",game/scene/News/beach/beach.rpy,37,[what]
Beach_Base_ebca1cfd,,"You trudge along the sandy path, the weight of the recent events pulling down each step.",game/scene/News/beach/beach.rpy,39,[what]
Beach_Base_bac89bb8,,Your thoughts drift back to the scandal.,game/scene/News/beach/beach.rpy,40,[what]
Beach_Base_69ad2d92,c,Is this really going to help? Just a day at a beach?,game/scene/News/beach/beach.rpy,42,"c suspicious ""[what]"""
Beach_Base_bc54671a,,"Your voice barely rises above the sound of the waves, and you're not even sure who you're asking – yourself, the universe, or maybe just the wind.",game/scene/News/beach/beach.rpy,44,[what]
Beach_Base_0c8f2330,,"You feel a mix of anger and humiliation, a cocktail of emotions that's been your constant companion since the images went viral.",game/scene/News/beach/beach.rpy,45,[what]
Beach_Base_d4a2ff57,,Even though it wasn't even you who has been humiliated - this time.,game/scene/News/beach/beach.rpy,48,[what]
Beach_Base_c067e50a,,"You remember the comments online, the way people dissected your reaction, analyzed your every move in those images and videos.",game/scene/News/beach/beach.rpy,51,[what]
Beach_Base_23f35882,,"The names they gave you, the insults and evil remarks.",game/scene/News/beach/beach.rpy,52,[what]
Beach_Base_e23b40df,,"It’s like being stuck in a bad dream where everyone knows your most embarrassing moment, and you can’t wake up.",game/scene/News/beach/beach.rpy,53,[what]
Beach_Base_e7c74c8d,,"Your gaze settles on the ocean, its vastness a stark reminder of how small and exposed you feel.",game/scene/News/beach/beach.rpy,55,[what]
Beach_Base_e6227363,,"Here, surrounded by the beach's natural beauty, you should feel some peace, but the turmoil within you churns as relentlessly as the waves.",game/scene/News/beach/beach.rpy,56,[what]
Beach_Base_90c00bad,,"You wonder about the future, about your place in the university, and in the larger scheme of things.",game/scene/News/beach/beach.rpy,58,[what]
Beach_Base_09cdf2d5,,The headmaster's idea of a retreat seems more like a desperate attempt to glue back together what's been broken.,game/scene/News/beach/beach.rpy,59,[what]
Beach_Base_dbdae586,,"But you know some cracks are too deep to be unseen, even if they're momentarily forgotten in the tranquility of a place like this.",game/scene/News/beach/beach.rpy,60,[what]
Beach_Base_fc522d82,c,"He hasn't changed. He won't. And next time, it could be any of us.",game/scene/News/beach/beach.rpy,62,"c sad ""[what]"""
Beach_Base_f8c52f16,,"As you look around at your teammates, some trying to make the best of the situation, others just going through the motions, you realize they might be thinking the same thing.",game/scene/News/beach/beach.rpy,64,[what]
Beach_Base_54e5ae88,,"The spa day is just a band-aid on a wound that's still open, a temporary distraction from the inevitable reality that awaits when you all return.",game/scene/News/beach/beach.rpy,65,[what]
Beach_Base_e7297fd1,v,I'll head to the beach volleyball field.,game/scene/News/beach/beach.rpy,70,"v happy ""[what]"""
Beach_Base_688b342a,v,Who wants to join me?,game/scene/News/beach/beach.rpy,71,"v ""[what]"""
Beach_Base_c5f4291d,ma,I am coming!,game/scene/News/beach/beach.rpy,72,"ma happy ""[what]"""
Beach_Base_66102707,jc,I'll find a private spot in the dune and sunbathe!,game/scene/News/beach/beach.rpy,79,"jc happy ""[what]"""
Beach_Base_0855db84,,"As you soak in the sun's rays, you notice a man setting up camera equipment near the bar.",game/scene/News/beach/beach.rpy,82,[what]
