Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
ron_body_b003208d_2,j,[RelVal],game/tl/spain/scene/Afterparty/join_drunk_good.rpy,229,"j angry nude ""[what]"""
ron_body_ecfde56f,j,Don't worry. [name] will be gentle.,game/tl/spain/scene/Afterparty/join_drunk_good.rpy,250,"j friendly nude ""[what]"""
ron_body_b003208d_3,j,[RelVal],game/tl/spain/scene/Afterparty/join_drunk_good.rpy,266,"j angry nude ""[what]"""
ron_body_76af9f74,r,[RelVal],game/tl/spain/scene/Afterparty/join_drunk_good.rpy,314,"r desire nude ""[what]"""
join_sober_good_4d1e415e,j,"Uh, yeah. [name] is right, I'm kinda curious.",game/tl/spain/scene/Afterparty/join_sober_good.rpy,31,"j shy nude ""[what]"""
join_sober_good_77f8db18,j,"Wait, what did you say, [name]?",game/tl/spain/scene/Afterparty/join_sober_good.rpy,44,"j surprised nude ""[what]"""
join_sober_good_a5caa27d,r,"Julian, I'll help get you ready for [name].",game/tl/spain/scene/Afterparty/join_sober_good.rpy,49,"r flirt nude ""[what]"""
join_sober_good_b003208d,j,[RelVal],game/tl/spain/scene/Afterparty/join_sober_good.rpy,108,"j angry nude ""[what]"""
join_sober_good_05f37ada,j,[RelVal],game/tl/spain/scene/Afterparty/join_sober_good.rpy,127,"j friendly nude ""[what]"""
join_sober_good_096858ac,j,"No pain, oww oh fuck, no gain. I can take anything [name] can dish out.",game/tl/spain/scene/Afterparty/join_sober_good.rpy,145,"j boxing nude ""[what]"""
join_sober_good_5d25de7b,j,"C'mon, [name] fuck like you mean it. Or are you just a bitch?",game/tl/spain/scene/Afterparty/join_sober_good.rpy,146,"j pain nude ""[what]"""
join_sober_good_7b6ec659,j,"You're fucking sick, [name]!",game/tl/spain/scene/Afterparty/join_sober_good.rpy,163,"j hate nude ""[what]"""
join_sober_good_85cde838,j,"I think I could use the--AHH FUCK slow down, [name]---could use the distraction right now.",game/tl/spain/scene/Afterparty/join_sober_good.rpy,170,"j worry nude ""[what]"""
morning_1_20d5dafd,r,[RelVal],game/tl/spain/scene/Afterparty/Morning/morning_1.rpy,72,"r friendly ""[what]"""
morning_1_e332e0c6,r,[RelVal],game/tl/spain/scene/Afterparty/Morning/morning_1.rpy,86,"r sad ""[what]"""
morning_blowjob_76af9f74,r,[RelVal],game/tl/spain/scene/Afterparty/Morning/morning_blowjob.rpy,57,"r desire nude ""[what]"""
morning_blowjob_394f92e8,r,[RelVal],game/tl/spain/scene/Afterparty/Morning/morning_blowjob.rpy,67,"r sad nude ""[what]"""
ronsolo_e1db7242,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,83,"r neutral ""[what]"""
ronsolo_e332e0c6,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,98,"r sad ""[what]"""
ronsolo_bdae376b,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,108,"r angry ""[what]"""
ronsolo_20d5dafd,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,166,"r friendly ""[what]"""
ronsolo_9f00adac,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,195,"r shy nude ""[what]"""
ronsolo_70e943ce,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,202,"r down nude ""[what]"""
ronsolo_do_nothing_57e620b9,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo.rpy,279,"r happy nude ""[what]"""
ronsolo_decisions_82d04c70,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,44,"r shy ""[what]"""
ronsolo_decisions_20d5dafd,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,67,"r friendly ""[what]"""
ronsolo_decisions_e332e0c6,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,113,"r sad ""[what]"""
ronsolo_decisions_b08193ca,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,127,"r tough ""[what]"""
ronsolo_decisions_74479019,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,208,"r hate ""[what]"""
ronsolo_decisions_e332e0c6_1,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,231,"r sad ""[what]"""
ronsolo_decisions_cd8d6283,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,246,"r down ""[what]"""
ronsolo_decisions_e332e0c6_2,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,269,"r sad ""[what]"""
ronsolo_decisions_e332e0c6_3,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,273,"r sad ""[what]"""
ronsolo_decisions_e332e0c6_4,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_decisions.rpy,292,"r sad ""[what]"""
ronsolo_ending_menu_70e943ce,r,[RelVal],game/tl/spain/scene/Afterparty/ronsolo_endings.rpy,124,"r down nude ""[what]"""
ron_sit_bed_8a5534d0,j,So. [name] said he's going out for a late-night jog... isn't that right?,game/tl/spain/scene/Afterparty/sitonbed.rpy,120,"j tough nude ""[what]"""
ron_sit_bed_fab9c995,j,"Ahem. [name], weren't you saying how nice the night air felt while we walked back?",game/tl/spain/scene/Afterparty/sitonbed.rpy,187,"j evil nude ""[what]"""
RonWarningIgnored_252b39f6,j,"[name], weren't you just leaving?",game/tl/spain/scene/Afterparty/sitonbed.rpy,332,"j tough nude ""[what]"""
watchdrunk_05f37ada,j,[RelVal],game/tl/spain/scene/Afterparty/watch_drunk.rpy,43,"j friendly nude ""[what]"""
watchdrunk_b003208d,j,[RelVal],game/tl/spain/scene/Afterparty/watch_drunk.rpy,62,"j angry nude ""[what]"""
watchsober_39f09eea,,Sorry Julian but [name] is the only one who gets to watch this show.,game/tl/spain/scene/Afterparty/watch_sober.rpy,49,[what]
admin_bio_72ef15e0,,Relationship = [LoveAdmin],game/tl/spain/scene/biography/admin_bio.rpy,7,[what]
admin_bio_71dc9c19,A,"[name], if am not mistaken.",game/tl/spain/scene/biography/admin_bio.rpy,12,"A ""[what]"""
admin_bio_66861aa3,A,"[age] years old, and still not able to keep his belongings together.",game/tl/spain/scene/biography/admin_bio.rpy,13,"A angry ""[what]"""
admin_bio_2c0d9083,A,"[name] is it, am I right?",game/tl/spain/scene/biography/admin_bio.rpy,16,"A neutral ""[what]"""
admin_bio_22f60132,A,The [age] years old second year student.,game/tl/spain/scene/biography/admin_bio.rpy,17,"A suspicious ""[what]"""
connor_bio_a45d6422,C,"Hi, my name is [name].",game/tl/spain/scene/biography/connor_bio.rpy,10,"C friendly ""[what]"""
connor_bio_c7204e3b,C,I study [Subject].,game/tl/spain/scene/biography/connor_bio.rpy,11,"C neutral ""[what]"""
headmaster_bio_64957980,H,"Your marks are truly horrendous, [name]!",game/tl/spain/scene/biography/headmaster_bio.rpy,9,"H evil ""[what]"""
headmaster_bio_a6a63ed3,H,"Your marks have impoved. Just imagine my surprise. Keep it up, [name].",game/tl/spain/scene/biography/headmaster_bio.rpy,20,"H friendly ""[what]"""
headmaster_bio_a80aa7db,H,Your current grade average is [PlayerMark],game/tl/spain/scene/biography/headmaster_bio.rpy,22,"H neutral ""[what]"""
julian_bio_0a332e98,,Relationship = [LoveJulian],game/tl/spain/scene/biography/julian_bio.rpy,13,[what]
julian_bio_0a332e98_1,,Relationship = [LoveJulian],game/tl/spain/scene/biography/julian_bio.rpy,18,[what]
julian_bio_0a332e98_2,,Relationship = [LoveJulian],game/tl/spain/scene/biography/julian_bio.rpy,23,[what]
julian_bio_0a332e98_3,,Relationship = [LoveJulian],game/tl/spain/scene/biography/julian_bio.rpy,28,[what]
julio_bio_2fca67ca,,Relationship = [LoveJulio],game/tl/spain/scene/biography/julio_bio.rpy,11,[what]
julio_bio_2fca67ca_1,,Relationship = [LoveJulio],game/tl/spain/scene/biography/julio_bio.rpy,16,[what]
julio_bio_2fca67ca_2,,Relationship = [LoveJulio],game/tl/spain/scene/biography/julio_bio.rpy,21,[what]
julio_bio_2fca67ca_3,,Relationship = [LoveJulio],game/tl/spain/scene/biography/julio_bio.rpy,26,[what]
jupiter_bio_d427fd07,,Relationship = [LoveJupiter],game/tl/spain/scene/biography/jupiter_bio.rpy,8,[what]
jupiter_bio_53ee2c3c,JK,Hello [name]!,game/tl/spain/scene/biography/jupiter_bio.rpy,13,"JK happy ""[what]"""
jupiter_bio_8daebd93,JK,Hello [name].,game/tl/spain/scene/biography/jupiter_bio.rpy,17,"JK sad ""[what]"""
max_bio_0f3771ff,,Relationship = [LoveMax],game/tl/spain/scene/biography/max_bio.rpy,12,[what]
max_bio_0f3771ff_1,,Relationship = [LoveMax],game/tl/spain/scene/biography/max_bio.rpy,17,[what]
max_bio_0f3771ff_2,,Relationship = [LoveMax],game/tl/spain/scene/biography/max_bio.rpy,22,[what]
max_bio_0f3771ff_3,,Relationship = [LoveMax],game/tl/spain/scene/biography/max_bio.rpy,27,[what]
max_bio_5781711b,MA,Hello [name]! Good to see you again!,game/tl/spain/scene/biography/max_bio.rpy,32,"MA happy ""[what]"""
max_bio_25ded7ce,MA,Hey [name]. Keep it short. I don't have all day.,game/tl/spain/scene/biography/max_bio.rpy,34,"MA tough ""[what]"""
nathan_bio_0a72c08e,,Relationship = [LoveNathan],game/tl/spain/scene/biography/nathan_bio.rpy,8,[what]
nathan_bio_ac353143,NA,Hello [name]!,game/tl/spain/scene/biography/nathan_bio.rpy,11,"NA happy ""[what]"""
nathan_bio_e3391ebe,NA,Hello [name].,game/tl/spain/scene/biography/nathan_bio.rpy,15,"NA sad ""[what]"""
ned_bio_02fba128,,Relationship = [LoveNed],game/tl/spain/scene/biography/ned_bio.rpy,11,[what]
ned_bio_02fba128_1,,Relationship = [LoveNed],game/tl/spain/scene/biography/ned_bio.rpy,16,[what]
ned_bio_02fba128_2,,Relationship = [LoveNed],game/tl/spain/scene/biography/ned_bio.rpy,21,[what]
ned_bio_02fba128_3,,Relationship = [LoveNed],game/tl/spain/scene/biography/ned_bio.rpy,29,[what]
ned_bio_07b144ac,N,Hello [name]! How are you?,game/tl/spain/scene/biography/ned_bio.rpy,38,"N happy ""[what]"""
ron_bio_7451fd14,,Relationship = [LoveRon],game/tl/spain/scene/biography/ron_bio.rpy,9,[what]
ron_bio_7451fd14_1,,Relationship = [LoveRon],game/tl/spain/scene/biography/ron_bio.rpy,14,[what]
ron_bio_7451fd14_2,,Relationship = [LoveRon],game/tl/spain/scene/biography/ron_bio.rpy,19,[what]
ron_bio_7451fd14_3,,Relationship = [LoveRon],game/tl/spain/scene/biography/ron_bio.rpy,24,[what]
ron_bio_5b0be844,R,Hello [name]! So wonderful to see you! I hope that you're well.,game/tl/spain/scene/biography/ron_bio.rpy,33,"R friendly ""[what]"""
vincent_bio_102b1aae,,Relationship = [LoveVincent],game/tl/spain/scene/biography/vincent_bio.rpy,11,[what]
vincent_bio_102b1aae_1,,Relationship = [LoveVincent],game/tl/spain/scene/biography/vincent_bio.rpy,16,[what]
vincent_bio_102b1aae_2,,Relationship = [LoveVincent],game/tl/spain/scene/biography/vincent_bio.rpy,21,[what]
vincent_bio_102b1aae_3,,Relationship = [LoveVincent],game/tl/spain/scene/biography/vincent_bio.rpy,26,[what]
vincent_bio_322b8e8e,V,Hi [name]! You're looking good. Have you been working out lately?,game/tl/spain/scene/biography/vincent_bio.rpy,31,"V flirt ""[what]"""
vincent_bio_3c3c483a,V,"You dare talk to me, [name]?! I should shove your head in a toilet and flush. Fucking dweeb.",game/tl/spain/scene/biography/vincent_bio.rpy,34,"V tough ""[what]"""
zen_bio_d427fd07,,Relationship = [LoveJupiter],game/tl/spain/scene/biography/zen_bio.rpy,8,[what]
zen_bio_f11b21cb,Z,Hello [name]!,game/tl/spain/scene/biography/zen_bio.rpy,13,"Z happy ""[what]"""
zen_bio_81e90e20,Z,Hello [name].,game/tl/spain/scene/biography/zen_bio.rpy,17,"Z sad ""[what]"""
cafe_ce4a4b17,r,[RelVal],game/tl/spain/scene/cafe.rpy,55,"r happy ""[what]"""
cafe_94d40915,j,"Right, [name]?",game/tl/spain/scene/cafe.rpy,65,"j suspicious ""[what]"""
cafe_ce4a4b17_1,r,[RelVal],game/tl/spain/scene/cafe.rpy,72,"r happy ""[what]"""
cafe_3020cba0,j,[name] is just a jerk. That is all.,game/tl/spain/scene/cafe.rpy,85,"j angry ""[what]"""
cafe_cd8d6283,r,[RelVal],game/tl/spain/scene/cafe.rpy,89,"r down ""[what]"""
cafe_b36ff6ec,j,[RelVal],game/tl/spain/scene/cafe.rpy,91,"j angry ""[what]"""
cafe_c7546419,j,"And if you're worried about the money, [name].",game/tl/spain/scene/cafe.rpy,104,"j angry ""[what]"""
cafe_cd8d6283_1,r,[RelVal],game/tl/spain/scene/cafe.rpy,109,"r down ""[what]"""
cafe_b36ff6ec_1,j,[RelVal],game/tl/spain/scene/cafe.rpy,111,"j angry ""[what]"""
cafe_bfc0a351,n,Hello [name]. Nice to see you!,game/tl/spain/scene/cafe.rpy,187,"n friendly ""[what]"""
cafe_5b22617e,n,Oh... [name].,game/tl/spain/scene/cafe.rpy,189,"n neutral ""[what]"""
cafe_e744d0ff,n,[name].,game/tl/spain/scene/cafe.rpy,192,"n angry ""[what]"""
cafe_60d60e9b,n,[RelVal],game/tl/spain/scene/cafe.rpy,274,"n happy ""[what]"""
cafe_e332e0c6,r,[RelVal],game/tl/spain/scene/cafe.rpy,276,"r sad ""[what]"""
cafe_559729c9,n,[RelVal],game/tl/spain/scene/cafe.rpy,300,"n sad ""[what]"""
cafe_b80197bf,j,"Umm... Isn't there something you need to tell us, [name]?",game/tl/spain/scene/cafe.rpy,309,"j suspicious ""[what]"""
cafe_f82b8f83,n,[RelVal],game/tl/spain/scene/cafe.rpy,357,"n angry ""[what]"""
cafe_559729c9_1,n,[RelVal],game/tl/spain/scene/cafe.rpy,398,"n sad ""[what]"""
cafe_ce4a4b17_2,r,[RelVal],game/tl/spain/scene/cafe.rpy,401,"r happy ""[what]"""
cafe_e332e0c6_1,r,[RelVal],game/tl/spain/scene/cafe.rpy,415,"r sad ""[what]"""
cafe_559729c9_2,n,[RelVal],game/tl/spain/scene/cafe.rpy,417,"n sad ""[what]"""
cafe_fdc49000,n,"Oh, sorry. I was talking to [name].",game/tl/spain/scene/cafe.rpy,426,"n caution ""[what]"""
cafe_559729c9_3,n,[RelVal],game/tl/spain/scene/cafe.rpy,478,"n sad ""[what]"""
cafe_559729c9_4,n,[RelVal],game/tl/spain/scene/cafe.rpy,496,"n sad ""[what]"""
cafe_e332e0c6_2,r,[RelVal],game/tl/spain/scene/cafe.rpy,521,"r sad ""[what]"""
maintenance_60d60e9b,n,[RelVal],game/tl/spain/scene/cafe.rpy,929,"n happy ""[what]"""
maintenance_ad42a278,n,[RelVal],game/tl/spain/scene/cafe.rpy,943,"n down ""[what]"""
maintenance_53e97b90,r,"Well, it looks like [name] is gagged and tied to pipe in your maintenance room.",game/tl/spain/scene/cafe.rpy,1036,"r angry ""[what]"""
maintenance_39cea66a,r,You know what I think? I think you were upset because [name] ignored you when we ordered.,game/tl/spain/scene/cafe.rpy,1056,"r suspicious ""[what]"""
maintenance_0c103f81,n,But [name]. I trusted him.,game/tl/spain/scene/cafe.rpy,1110,"n sad ""[what]"""
maintenance_70c6b509,j,Maybe we should free [name] first.,game/tl/spain/scene/cafe.rpy,1142,"j neutral ""[what]"""
maintenance_ce74d968,r,Yes. Let's see what [name] has to say about this.,game/tl/spain/scene/cafe.rpy,1143,"r suspicious ""[what]"""
maintenance_559729c9,n,[RelVal],game/tl/spain/scene/cafe.rpy,1161,"n sad ""[what]"""
maintenance_ce4a4b17,r,[RelVal],game/tl/spain/scene/cafe.rpy,1163,"r happy ""[what]"""
maintenance_0910c0be,j,[RelVal],game/tl/spain/scene/cafe.rpy,1165,"j happy ""[what]"""
maintenance_b6d65d07,j,Maybe he did not like it when [name] flirted with you.,game/tl/spain/scene/cafe.rpy,1176,"j suspicious ""[what]"""
maintenance_55ed89cf,n,You are no longer in a relationship with Ned and your relationship with Ned decreased by two to [LoveNed].,game/tl/spain/scene/cafe.rpy,1192,"n down ""[what]"""
maintenance_82d04c70,r,[RelVal],game/tl/spain/scene/cafe.rpy,1295,"r shy ""[what]"""
maintenance_9bc77c80,n,[name]! How could you?,game/tl/spain/scene/cafe.rpy,1329,"n angry ""[what]"""
maintenance_5c0515f8,r,Yes. I tried to ... to untie [name].,game/tl/spain/scene/cafe.rpy,1335,"r sad ""[what]"""
maintenance_e332e0c6,r,[RelVal],game/tl/spain/scene/cafe.rpy,1344,"r sad ""[what]"""
maintenance_cd8d6283,r,[RelVal],game/tl/spain/scene/cafe.rpy,1406,"r down ""[what]"""
maintenance_d0554609,j,[RelVal],game/tl/spain/scene/cafe.rpy,1408,"j sad ""[what]"""
maintenance_60d60e9b_1,n,[RelVal],game/tl/spain/scene/cafe.rpy,1410,"n happy ""[what]"""
maintenance_e332e0c6_1,r,[RelVal],game/tl/spain/scene/cafe.rpy,1646,"r sad ""[what]"""
maintenance_d0554609_1,j,[RelVal],game/tl/spain/scene/cafe.rpy,1648,"j sad ""[what]"""
maintenance_60d60e9b_2,n,[RelVal],game/tl/spain/scene/cafe.rpy,1650,"n happy ""[what]"""
classroom_13b507ca,v,Hey [name]! Catch!,game/tl/spain/scene/classroom.rpy,14,"v friendly ""[what]"""
handoverned_de14b4ae,v,[RelVal],game/tl/spain/scene/classroom.rpy,51,"v sad ""[what]"""
handoverned_60d60e9b,n,[RelVal],game/tl/spain/scene/classroom.rpy,53,"n happy ""[what]"""
handoverned_de14b4ae_1,v,[RelVal],game/tl/spain/scene/classroom.rpy,95,"v sad ""[what]"""
handoverned_60d60e9b_1,n,[RelVal],game/tl/spain/scene/classroom.rpy,97,"n happy ""[what]"""
pass_on_559729c9,n,[RelVal],game/tl/spain/scene/classroom.rpy,116,"n sad ""[what]"""
pass_on_c5b2acca,v,[RelVal],game/tl/spain/scene/classroom.rpy,118,"v happy ""[what]"""
pass_on_559729c9_1,n,[RelVal],game/tl/spain/scene/classroom.rpy,123,"n sad ""[what]"""
pass_on_c5b2acca_1,v,[RelVal],game/tl/spain/scene/classroom.rpy,125,"v happy ""[what]"""
pass_on_559729c9_2,n,[RelVal],game/tl/spain/scene/classroom.rpy,137,"n sad ""[what]"""
pass_on_c5b2acca_2,v,[RelVal],game/tl/spain/scene/classroom.rpy,139,"v happy ""[what]"""
pass_on_559729c9_3,n,[RelVal],game/tl/spain/scene/classroom.rpy,146,"n sad ""[what]"""
pass_on_c5b2acca_3,v,[RelVal],game/tl/spain/scene/classroom.rpy,148,"v happy ""[what]"""
pass_on_559729c9_4,n,[RelVal],game/tl/spain/scene/classroom.rpy,154,"n sad ""[what]"""
pass_on_c5b2acca_4,v,[RelVal],game/tl/spain/scene/classroom.rpy,156,"v happy ""[what]"""
pass_on_559729c9_5,n,[RelVal],game/tl/spain/scene/classroom.rpy,166,"n sad ""[what]"""
pass_on_c5b2acca_5,v,[RelVal],game/tl/spain/scene/classroom.rpy,168,"v happy ""[what]"""
class_v_f_de14b4ae,v,[RelVal],game/tl/spain/scene/classroom.rpy,213,"v sad ""[what]"""
class_v_f_c5b2acca,v,[RelVal],game/tl/spain/scene/classroom.rpy,218,"v happy ""[what]"""
class_v_f_c5b2acca_1,v,[RelVal],game/tl/spain/scene/classroom.rpy,231,"v happy ""[what]"""
class_v_m_de14b4ae,v,[RelVal],game/tl/spain/scene/classroom.rpy,284,"v sad ""[what]"""
class_v_m_c5b2acca,v,[RelVal],game/tl/spain/scene/classroom.rpy,295,"v happy ""[what]"""
class_v_m_559729c9,n,[RelVal],game/tl/spain/scene/classroom.rpy,297,"n sad ""[what]"""
class_v_m_de14b4ae_1,v,[RelVal],game/tl/spain/scene/classroom.rpy,303,"v sad ""[what]"""
class_v_m_932cc707,v,"[name] and Ned, sitting in a tree. K-I-S-S-I-N-G!",game/tl/spain/scene/classroom.rpy,310,"v laugh ""[what]"""
class_v_m_de14b4ae_2,v,[RelVal],game/tl/spain/scene/classroom.rpy,313,"v sad ""[what]"""
class_v_m_60d60e9b,n,[RelVal],game/tl/spain/scene/classroom.rpy,315,"n happy ""[what]"""
class_v_m_60d60e9b_1,n,[RelVal],game/tl/spain/scene/classroom.rpy,336,"n happy ""[what]"""
class_v_m_c5b2acca_1,v,[RelVal],game/tl/spain/scene/classroom.rpy,345,"v happy ""[what]"""
class_after_9ff2fb2a,h,Perhaps [name] could answer this one.,game/tl/spain/scene/classroom.rpy,389,"h neutral ""[what]"""
classroom_correct_answer_0e28bb6b,n,[RelVal],game/tl/spain/scene/classroom.rpy,542,"n suspicious ""[what]"""
classroom_correct_answer_0e28bb6b_1,n,[RelVal],game/tl/spain/scene/classroom.rpy,566,"n suspicious ""[what]"""
dorm_0886712b,j,Are you [name]?,game/tl/spain/scene/dorm.rpy,33,"j hello ""[what]"""
joke_b4306dd5,j,[RelVal!t],game/tl/spain/scene/dorm.rpy,112,"j happy ""[what]"""
flirt_d0554609,j,[RelVal],game/tl/spain/scene/dorm.rpy,148,"j sad ""[what]"""
end_choices1_a165c532,c,I study [Subject].,game/tl/spain/scene/dorm.rpy,158,"c neutral ""[what]"""
end_choices1_0910c0be,j,[RelVal],game/tl/spain/scene/dorm.rpy,249,"j happy ""[what]"""
headhome_b36a5eaa,h,"Darling, this is [name].",game/tl/spain/scene/headhome.rpy,520,"h friendly ""[what]"""
headhome_dbf02f66,c,I am [age] years old.,game/tl/spain/scene/headhome.rpy,527,"c sad nude ""[what]"""
headhome_9845c92a,c,My name is [name]. Nice to meet you!,game/tl/spain/scene/headhome.rpy,529,"c friendly nude ""[what]"""
headhome_cf5e680b,c,You can't order me around like some kid. I am an adult! I am [age].,game/tl/spain/scene/headhome.rpy,622,"c angry nude ""[what]"""
headhome_59109f46,c,My name is [name]!,game/tl/spain/scene/headhome.rpy,665,"c angry nude ""[what]"""
headhome_614382d2,m,Of course your name is [name].,game/tl/spain/scene/headhome.rpy,666,"m friendly ""[what]"""
headhome_59109f46_1,c,My name is [name]!,game/tl/spain/scene/headhome.rpy,717,"c angry nude ""[what]"""
headhome_66d7805a,h,"[name] please! You are here for a reason, remember? If you don't let go of this defiant attitute, I will not be able to help you. It is your future on the line, not mine.",game/tl/spain/scene/headhome.rpy,723,"h tough ""[what]"""
headhome_977d0172,c,[RelVal],game/tl/spain/scene/headhome.rpy,820,"c sad nude ""[what]"""
headhome_366055a0,c,[RelVal],game/tl/spain/scene/headhome.rpy,834,"c happy nude ""[what]"""
jkintroduction_601ab784,,"This time, when you head to your [Subject] class, you notice a new face.",game/tl/spain/scene/introduction.rpy,12,[what]
